# ALPHA = 0.05
# NUMBER_OF_TESTS = 9

# _SET1_  VARIABLE = Endo (set)
# _SET1_  NGENES = 4272
# _SET1_  P-VALUE = 0.00228005
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000172020     3  115342171  115440337     48       9  5625     -0.28485      0.59498             0     -0.28485
_SET1_   ENSG00000239268     3  117391001  117716439    609      27  5786      0.28194      0.36558             0      0.28194
_SET1_   ENSG00000144847     3  118619404  118864915    361      24  5651      0.34664      0.34611             0      0.34664
_SET1_   ENSG00000121578     3  118930579  118959950     63       9  5539     -0.18749      0.56254             0     -0.18749
_SET1_   ENSG00000176142     3  119148347  119187677     82       8  5887       1.5479     0.056109             0       1.5479
_SET1_   ENSG00000242622     3  119813742  119855630     21       5  5573      0.26157      0.39967             0      0.26157
_SET1_   ENSG00000144840     3  120405528  120461840     29       3  5791     0.085261      0.45141    1.3878e-17     0.085261
_SET1_   ENSG00000153767     3  120461484  120501916     28       3  5779     -0.32108      0.61181             0     -0.32108
_SET1_   ENSG00000145087     3  120626919  121143608   1128      18  5508      -2.0576      0.97784             0      -2.0576
_SET1_   ENSG00000163406     3  121612936  121662949    156       3  6069       1.0389      0.13563             0       1.0389
_SET1_   ENSG00000160124     3  122078438  122102078     42       6  5956     -0.17479      0.55133             0     -0.17479
_SET1_   ENSG00000114023     3  122103023  122131181     51       6  5971     -0.71313      0.74571             0     -0.71313
_SET1_   ENSG00000114030     3  122140796  122233792    132       9  5873     -0.61131      0.71326             0     -0.61131
_SET1_   ENSG00000273033     3  122605788  122611263     10       2  5770      -1.2173      0.88559             0      -1.2173
_SET1_   ENSG00000065485     3  122785909  122944074    252      19  5779      -2.0493      0.97695             0      -2.0493
_SET1_   ENSG00000114491     3  124449213  124468120     47       5  5905      -1.4044      0.91383             0      -1.4044
_SET1_   ENSG00000221955     3  124801480  124931708    123      21  5714      0.41468      0.31829             0      0.41468
_SET1_   ENSG00000114520     3  125165488  125239041    113       8  5856      -0.1514       0.5416             0      -0.1514
_SET1_   ENSG00000163885     3  126113782  126155399     62       8  5726     0.049173      0.46692    6.9389e-18     0.049173
_SET1_   ENSG00000197763     3  126325895  126373998     73       7  5714      0.13651      0.43312             0      0.13651
_SET1_   ENSG00000114554     3  126707437  126756235     89       8  5386      0.58814      0.27485             0      0.58814
_SET1_   ENSG00000114631     3  127348024  127391652     19       4  5893     -0.45338      0.66188             0     -0.45338
_SET1_   ENSG00000187715     3  127634075  127706514     72       6  5797       2.4953    0.0056131             0       2.4953
_SET1_   ENSG00000114656     3  128628709  128721533    123      10  5823     -0.57085      0.69907             0     -0.57085
_SET1_   ENSG00000206417     3  129034235  129045068     19       3  5869     -0.78459      0.77985             0     -0.78459
_SET1_   ENSG00000129071     3  129149787  129159022     13       1  5520      0.22876      0.42023             0      0.22876
_SET1_   ENSG00000271270     3  129612714  129637418     23       3  5409      0.22551       0.4144             0      0.22551
_SET1_   ENSG00000017260     3  130569439  130735556    102       6  5882      0.20001      0.40448             0      0.20001
_SET1_   ENSG00000198585     3  131100515  131107674      2       1  5361       1.4905     0.072833             0       1.4905
_SET1_   ENSG00000091513     3  133464800  133515484     76       7  5961       1.6135     0.047645             0       1.6135
_SET1_   ENSG00000144867     3  133502877  133544616     50       8  5789       1.5172     0.059544             0       1.5172
_SET1_   ENSG00000154928     3  134316643  134979309   1121      76  5720     -0.95931      0.81104             0     -0.95931
_SET1_   ENSG00000174611     3  134321980  134370478     86       3  5805      -1.6161      0.94288             0      -1.6161
_SET1_   ENSG00000168917     3  136537489  136574734     80       3  6073        0.402      0.32457             0        0.402
_SET1_   ENSG00000239213     3  136560568  136580896     43       2  6080      0.36571      0.33938             0      0.36571
_SET1_   ENSG00000158092     3  136581050  136668665    152       3  6075      0.31091      0.35706             0      0.31091
_SET1_   ENSG00000181322     3  137980279  138048728     11       2  5646       1.6153     0.051419             0       1.6153
_SET1_   ENSG00000158220     3  138153428  138200528     36       6  5692     0.069674      0.45753    1.3878e-17     0.069674
_SET1_   ENSG00000158234     3  138327448  138352218     19       1  6080      0.56512      0.26934             0      0.56512
_SET1_   ENSG00000051382     3  138371541  138553780    151       2  6001       0.4777      0.29571             0       0.4777
_SET1_   ENSG00000175110     3  138724648  139076065    429      19  5652       1.2513     0.097378             0       1.2513
_SET1_   ENSG00000155893     3  140947568  141086595    110      14  5722     0.042038      0.46331    6.9389e-18     0.042038
_SET1_   ENSG00000114126     3  141663270  141868386    542      11  5747     -0.25611      0.59037             0     -0.25611
_SET1_   ENSG00000175066     3  141876369  141944449     57       8  5640      -1.8836      0.96726             0      -1.8836
_SET1_   ENSG00000120756     3  142315229  142432506    182      11  5748       -0.387      0.63155             0       -0.387
_SET1_   ENSG00000114698     3  145910126  145968966    154      10  5691      0.54641      0.27907             0      0.54641
_SET1_   ENSG00000243620     3  146627472  147088443    673      37  5754       -0.492      0.66607             0       -0.492
_SET1_   ENSG00000047457     3  148880197  148939842     20       2  5552      0.31618      0.38018             0      0.31618
_SET1_   ENSG00000114744     3  149456257  149470286      7       1  5710     -0.21243      0.57323             0     -0.21243
_SET1_   ENSG00000206199     3  149478887  149686172    119       8  5751     -0.66416      0.73496             0     -0.66416
_SET1_   ENSG00000070087     3  149682691  149768575     87       6  5918     -0.54269      0.68739             0     -0.54269
_SET1_   ENSG00000243944     3  149757001  149931513    283      20  5807      0.92375      0.16182             0      0.92375
_SET1_   ENSG00000144895     3  150264465  150302029     79      10  5903       1.0147      0.14479             0       1.0147
_SET1_   ENSG00000174944     3  150929905  150996255     67       6  5854      0.40814       0.3226             0      0.40814
_SET1_   ENSG00000169313     3  151055168  151102600    102      13  5807     -0.41832      0.64296             0     -0.41832
_SET1_   ENSG00000152580     3  151143172  151176497     50       5  5522      0.64169      0.25522             0      0.64169
_SET1_   ENSG00000181467     3  152880059  152888409      1       1  5409   -0.0039048       0.5213    8.6736e-18   -0.0039048
_SET1_   ENSG00000178053     3  158288952  158325041    100       8  5826       1.4467     0.067195             0       1.4467
_SET1_   ENSG00000168827     3  158362067  158410364    144       6  6053     -0.17417       0.5445             0     -0.17417
_SET1_   ENSG00000283154     3  158680024  159615155   1010      49  5792      -1.5964      0.93592             0      -1.5964
_SET1_   ENSG00000169255     3  160801671  160823172     28       3  5948      0.54932      0.27851             0      0.54932
_SET1_   ENSG00000121871     3  164904508  164914897      3       1  5555     -0.65756      0.75821             0     -0.65756
_SET1_   ENSG00000244128     3  164924748  165373211    477      30  5728     -0.18933      0.55008             0     -0.18933
_SET1_   ENSG00000114200     3  165490692  165555260     90       8  5808     -0.54229      0.69523             0     -0.54229
_SET1_   ENSG00000169064     3  166958075  167099134    134       9  5515       0.9958      0.14851             0       0.9958
_SET1_   ENSG00000114209     3  167401086  167452727     54       2  5951      -0.3774      0.63494             0      -0.3774
_SET1_   ENSG00000163536     3  167453031  167543356    212      14  5556     -0.49438      0.67594             0     -0.49438
_SET1_   ENSG00000008952     3  169684423  169716161     29       2  5205      0.67985      0.24597             0      0.67985
_SET1_   ENSG00000136603     3  170075466  170114623     41       2  6009      0.75677      0.21874             0      0.75677
_SET1_   ENSG00000013293     3  170177372  170303863    137      18  5759    -0.041427      0.49655    6.9389e-18    -0.041427
_SET1_   ENSG00000154310     3  170779128  171178197    304      29  5764     -0.91094      0.80031             0     -0.91094
_SET1_   ENSG00000169760     3  173114074  174004434   1044      56  5763      0.16717      0.40628             0      0.16717
_SET1_   ENSG00000223715     3  176321931  176353320     30       4  5805      -1.9145      0.96995             0      -1.9145
_SET1_   ENSG00000228221     3  177159709  177470093    540      39  5789      0.49971      0.28508             0      0.49971
_SET1_   ENSG00000223930     3  177919838  178103205    132      12  5610      0.44204      0.31175             0      0.44204
_SET1_   ENSG00000171121     3  178954479  178984790     73       9  5786     -0.54146      0.68907             0     -0.54146
_SET1_   ENSG00000121864     3  179040779  179056371     25       5  5990     -0.73394      0.75569             0     -0.73394
_SET1_   ENSG00000136521     3  179322478  179345435     23       3  5658      0.30908      0.36787             0      0.30908
_SET1_   ENSG00000284862     3  180320646  180397288     48       6  5650      -1.0696      0.85232             0      -1.0696
_SET1_   ENSG00000239381     3  181251965  181418399     79       9  5803     -0.38002       0.6319             0     -0.38002
_SET1_   ENSG00000078070     3  182733006  182833863     77       7  5809       1.6456     0.046576             0       1.6456
_SET1_   ENSG00000053524     3  182895831  183146566    282      16  5702      0.27027      0.38027             0      0.27027
_SET1_   ENSG00000163872     3  183415606  183530413    137       6  5810       0.5177      0.28317             0       0.5177
_SET1_   ENSG00000114770     3  183637722  183735803    179      12  5843     -0.64991      0.72424             0     -0.64991
_SET1_   ENSG00000145191     3  183852826  183863099      1       1  5971       1.3059       0.0918             0       1.3059
_SET1_   ENSG00000161202     3  183873176  183891398     14       3  5678       2.0034     0.021131             0       2.0034
_SET1_   ENSG00000272970     3  184451863  184456737      8       2  5813    -0.056708       0.5102    6.9389e-18    -0.056708
_SET1_   ENSG00000156931     3  184529931  184770402    254      11  5561    -0.023588      0.49286    6.9389e-18    -0.023588
_SET1_   ENSG00000163900     3  185194284  185216845     11       1  6020     -0.12439      0.53194    1.3878e-17     -0.12439
_SET1_   ENSG00000163904     3  185300284  185351339     98       5  5912      0.51203      0.29004             0      0.51203
_SET1_   ENSG00000213139     3  186256230  186264491      2       1  5796       0.9882      0.15881             0       0.9882
_SET1_   ENSG00000113838     3  186263862  186288332     42       5  5805     0.035941      0.47253    6.9389e-18     0.035941
_SET1_   ENSG00000197099     3  186297265  186490775    350      32  5851      -0.3331      0.60337             0      -0.3331
_SET1_   ENSG00000163918     3  186507669  186524847     22       3  5840      0.99711      0.14909             0      0.99711
_SET1_   ENSG00000073282     3  189349205  189615068    367      45  5736      -0.3032      0.59235             0      -0.3032
_SET1_   ENSG00000090530     3  189674517  189840226    358      16  5801      0.67969      0.23087             0      0.67969
_SET1_   ENSG00000225764     3  189838753  189862635     88       7  5878      0.93876      0.16159             0      0.93876
_SET1_   ENSG00000196083     3  190231840  190377539    207      26  5749       1.2521     0.096074             0       1.2521
_SET1_   ENSG00000127252     3  192958914  192995527     65       6  5637     -0.94282      0.81604             0     -0.94282
_SET1_   ENSG00000127249     3  193119866  193310900    222      20  5860     -0.61955      0.71092             0     -0.61955
_SET1_   ENSG00000233058     3  194208183  194239008     20       3  6006    -0.066363      0.50531    1.3878e-17    -0.066363
_SET1_   ENSG00000231770     3  194304740  194310989      7       1  5395       1.0632       0.1477             0       1.0632
_SET1_   ENSG00000173950     3  194789008  194991896    254      14  5632     -0.24365      0.58174             0     -0.24365
_SET1_   ENSG00000163959     3  195938358  195970049     36       5  5583      0.94114      0.16703             0      0.94114
_SET1_   ENSG00000161217     3  195941093  196014828    110       8  5716      0.66217      0.24022             0      0.66217
_SET1_   ENSG00000174007     3  196433148  196439164     14       2  5875     -0.55911      0.70095             0     -0.55911
_SET1_   ENSG00000114503     3  196662273  196669468     17       4  6007     -0.46915      0.66343             0     -0.46915
_SET1_   ENSG00000270170     3  196669494  196670411      2       1  5624     -0.47359      0.67946             0     -0.47359
_SET1_   ENSG00000163975     3  196715492  196756687      8       2  5504     -0.25173      0.59388             0     -0.25173
_SET1_   ENSG00000161267     3  197236654  197300194    100      12  5524      0.43707      0.32021             0      0.43707
_SET1_   ENSG00000114473     3  197615946  197687013     94       5  5469     -0.50787      0.68906             0     -0.50787
_SET1_   ENSG00000281016     4     379963     447859     33       3  5513      -2.3863      0.99104             0      -2.3863
_SET1_   ENSG00000182903     4     419604     492945     39       4  5560     -0.81235       0.7856             0     -0.81235
_SET1_   ENSG00000174227     4     492999     533985     92       3  5538     -0.81929      0.79491             0     -0.81929
_SET1_   ENSG00000133256     4     619373     664571     98       5  5132      0.23045      0.41454             0      0.23045
_SET1_   ENSG00000215375     4     667369     675822      7       2  4995       0.3125      0.38825             0       0.3125
_SET1_   ENSG00000127419     4     926175     952444     18       5  5713      -1.0361      0.84346             0      -1.0361
_SET1_   ENSG00000145214     4     952675     980683     35       5  5732     -0.33431      0.61775             0     -0.33431
_SET1_   ENSG00000127415     4     980785     998294     18       1  5306       1.1642      0.12378             0       1.1642
_SET1_   ENSG00000178222     4    1050038    1107350    241       9  5857      0.53387      0.28227             0      0.53387
_SET1_   ENSG00000251652     4    1107427    1126765     25       3  5765      0.78231      0.21496             0      0.78231
_SET1_   ENSG00000174137     4    1619642    1686029    101       3  5723       1.4663      0.06591             0       1.4663
_SET1_   ENSG00000185049     4    1984441    2043630     18       1  5927       1.4052     0.077233             0       1.4052
_SET1_   ENSG00000185818     4    2061239    2070816      6       1  5495     -0.89666      0.82258             0     -0.89666
_SET1_   ENSG00000130997     4    2073645    2243848    202       2  5754       -1.714      0.95678             0       -1.714
_SET1_   ENSG00000063978     4    2463947    2627047     78      10  5786     -0.64022      0.72601             0     -0.64022
_SET1_   ENSG00000168884     4    2743375    2758103     23       3  5648      0.45133      0.31239             0      0.45133
_SET1_   ENSG00000249673     4    2936626    2963465     40       4  5786      -0.1907      0.55886             0      -0.1907
_SET1_   ENSG00000087269     4    2939660    2965112     35       3  5872    -0.045278      0.50042    6.9389e-18    -0.045278
_SET1_   ENSG00000125388     4    2965335    3042474    144       7  5674    -0.072392      0.51081    1.3878e-17    -0.072392
_SET1_   ENSG00000251075     4    3065198    3076241      6       2  5440      -1.0729         0.86             0      -1.0729
_SET1_   ENSG00000188981     4    3246096    3273465     53       4  5787       1.5168      0.05897             0       1.5168
_SET1_   ENSG00000152953     4    5053169    5502725    595      38  5571      0.18132      0.40896             0      0.18132
_SET1_   ENSG00000181215     4    5899100    6020234    260      26  5623      0.64954      0.23993             0      0.64954
_SET1_   ENSG00000074211     4    6322305    6565327    213      25  5712      -1.4916      0.92377             0      -1.4916
_SET1_   ENSG00000251580     4    6650423    6675623     16       3  5235      0.75525      0.22056             0      0.75525
_SET1_   ENSG00000109519     4    7060633    7069924     16       1  5987      0.62292      0.26064             0      0.62292
_SET1_   ENSG00000184985     4    7194265    7744563    716      72  5573      0.79873      0.19313             0      0.79873
_SET1_   ENSG00000163995     4    7967037    8160559    158      31  5560     -0.04075       0.4988    6.9389e-18     -0.04075
_SET1_   ENSG00000251615     4    8356817    8360065      2       1  5235      0.13568      0.44414             0      0.13568
_SET1_   ENSG00000249988     4   14166079   14244437    218      20  5770      -1.5944      0.93853             0      -1.5944
_SET1_   ENSG00000248360     4   14472089   14889793    790      43  5741      -1.0639      0.84124             0      -1.0639
_SET1_   ENSG00000163145     4   15341442   15447790    195      12  5804        0.497       0.2903             0        0.497
_SET1_   ENSG00000237765     4   15683285   15707188     38       4  5971      0.81795      0.19328             0      0.81795
_SET1_   ENSG00000263327     4   16228308   16321763    240      18  5782      0.21828      0.39585             0      0.21828
_SET1_   ENSG00000248138     4   16402053   16513810    171      18  5863     -0.11974      0.52295    1.3878e-17     -0.11974
_SET1_   ENSG00000151552     4   17461884   17513857    100      11  5797       1.0187      0.14262             0       1.0187
_SET1_   ENSG00000249502     4   17589090   17616194     57       2  5962       0.6665      0.23883             0       0.6665
_SET1_   ENSG00000118579     4   17616254   17635728     37       1  6092      0.93717      0.16305             0      0.93717
_SET1_   ENSG00000163138     4   20697905   20754530    125       7  5924      0.64332      0.24315             0      0.64332
_SET1_   ENSG00000109819     4   23756664   23905712    156      27  5688     -0.72348      0.74851             0     -0.72348
_SET1_   ENSG00000109618     4   25121636   25162064     30       4  5651       0.3143       0.3658             0       0.3143
_SET1_   ENSG00000168228     4   25314407   25372005    127      11  5524        1.676     0.043366             0        1.676
_SET1_   ENSG00000154274     4   37455563   37625117    388      30  5816     -0.77689      0.75953             0     -0.77689
_SET1_   ENSG00000109787     4   38665817   38702663     35       7  5806      -0.4341      0.65561             0      -0.4341
_SET1_   ENSG00000121897     4   39460207   39486729     54       7  5902      0.23355      0.39032             0      0.23355
_SET1_   ENSG00000109814     4   39500375   39529931     58       6  5704      0.30434      0.37015             0      0.30434
_SET1_   ENSG00000249348     4   39529639   39596327     54       4  5645     -0.48597      0.68126             0     -0.48597
_SET1_   ENSG00000064042     4   41361624   41702061    327      24  5638      0.61887      0.25033             0      0.61887
_SET1_   ENSG00000109133     4   41937137   41962589     20       2  5688      0.78004       0.2215             0      0.78004
_SET1_   ENSG00000124406     4   42410390   42659122    420      17  5905     0.034684      0.46012    6.9389e-18     0.034684
_SET1_   ENSG00000183783     4   44175926   44450824    350      25  5783      0.94944      0.15749             0      0.94944
_SET1_   ENSG00000177752     4   44624082   44680573    143       5  5921      0.57542       0.2652             0      0.57542
_SET1_   ENSG00000151834     4   46250444   46477247    184       7  6061      0.79237      0.19415             0      0.79237
_SET1_   ENSG00000163288     4   46995740   47428461    563      32  5770      0.40804      0.31719             0      0.40804
_SET1_   ENSG00000169019     4   47452813   47465736     11       2  5999      0.42619      0.32326             0      0.42619
_SET1_   ENSG00000282917     4   47833402   47898726    137       9  5832       1.3416      0.08204             0       1.3416
_SET1_   ENSG00000163293     4   47916159   48042190    320      15  5782       1.1974      0.10613             0       1.1974
_SET1_   ENSG00000198515     4   47937994   48018689    225      13  5718       1.1345      0.11955             0       1.1345
_SET1_   ENSG00000145247     4   48887036   48908954     19       3  5576      -1.4475      0.92385             0      -1.4475
_SET1_   ENSG00000109184     4   52709166   52783003     41       1  6000      -1.6599      0.94881             0      -1.6599
_SET1_   ENSG00000250302     4   53656161   53681631     46       4  5442      -0.8306      0.79615             0      -0.8306
_SET1_   ENSG00000128039     4   56212276   56239263     35       5  5672     -0.31528      0.60873             0     -0.31528
_SET1_   ENSG00000109265     4   56915239   57194791    380      43  5817      0.37537      0.32656             0      0.37537
_SET1_   ENSG00000128059     4   57259528   57301781     87       9  5817       1.0989      0.12641             0       1.0989
_SET1_   ENSG00000084092     4   57829536   57844989     32       7  5610       1.1551      0.11845             0       1.1551
_SET1_   ENSG00000163453     4   57896939   57976551    250      29  5729      0.20061      0.39941             0      0.20061
_SET1_   ENSG00000153802     4   68686594   68749750     76       6  5771     -0.87465      0.80062             0     -0.87465
_SET1_   ENSG00000156136     4   71858255   71896631      2       1  4875      0.38633       0.3849             0      0.38633
_SET1_   ENSG00000163626     4   73918079   73935472     11       3  5921      0.28224      0.37656             0      0.28224
_SET1_   ENSG00000250220     4   74124926   74183670     18       3  5988      0.59162      0.26226             0      0.59162
_SET1_   ENSG00000169116     4   75858305   75975325    100       9  5605      0.93998      0.16925             0      0.93998
_SET1_   ENSG00000174796     4   76439156   76475683     50       7  5733     -0.96093      0.82138             0     -0.96093
_SET1_   ENSG00000138769     4   76503215   76555900    103       8  5902     -0.77028      0.76437             0     -0.77028
_SET1_   ENSG00000189157     4   77135193   77204933    313      17  5848      -1.4884      0.92372             0      -1.4884
_SET1_   ENSG00000163749     4   77234150   77343021    140      10  5886     -0.88215       0.7966             0     -0.88215
_SET1_   ENSG00000163291     4   79808281   79860592     36       2  5900       0.7312      0.23006             0       0.7312
_SET1_   ENSG00000163297     4   80822303   81046608    383      18  5758      -1.1809      0.86992             0      -1.1809
_SET1_   ENSG00000273156     4   83266029   83266693      1       1  6133    -0.007715       0.4943    8.6736e-18    -0.007715
_SET1_   ENSG00000272677     4   83295454   83305180      9       2  5569       0.9153      0.18075             0       0.9153
_SET1_   ENSG00000145293     4   83351715   83382244     12       4  5542       1.1465       0.1198             0       1.1465
_SET1_   ENSG00000249242     4   83404323   83483510     25       3  5782       1.0198      0.14772             0       1.0198
_SET1_   ENSG00000168152     4   83821837   83841122     27       3  6077      -1.7577      0.95604             0      -1.7577
_SET1_   ENSG00000173085     4   84182689   84206067      8       2  5597      -1.0247      0.84172             0      -1.0247
_SET1_   ENSG00000163322     4   84380670   84444501    137       6  5719     -0.25892      0.58293             0     -0.25892
_SET1_   ENSG00000138678     4   84457067   84527028     75       6  5927    -0.019469      0.48478    6.9389e-18    -0.019469
_SET1_   ENSG00000163633     4   87797358   87813575     40       5  5702       1.0658       0.1368             0       1.0658
_SET1_   ENSG00000170509     4   88224941   88244058     23       5  5764      -1.1906      0.87632             0      -1.1906
_SET1_   ENSG00000118777     4   89011416   89152474    196      21  5818     -0.33466      0.60945             0     -0.33466
_SET1_   ENSG00000246375     4   89206094   89252573     51       7  5735       -1.676      0.94885             0       -1.676
_SET1_   ENSG00000138641     4   89513574   89629693     87       7  5624        0.792      0.20886             0        0.792
_SET1_   ENSG00000177432     4   89617066   89618980      1       1  5408     -0.36752       0.6514             0     -0.36752
_SET1_   ENSG00000248019     4   89630940   89651254     30       3  5715     -0.83445       0.7947             0     -0.83445
_SET1_   ENSG00000145335     4   90645250   90759466    270      14  5775     -0.52333      0.68248             0     -0.52333
_SET1_   ENSG00000163116     4   98105244   99064391   1715      17  5986     0.078582      0.43527    1.3878e-17     0.078582
_SET1_   ENSG00000263923     4   99850048   99916145    114      13  5679       -1.729       0.9544             0       -1.729
_SET1_   ENSG00000246090     4  100010008  100222513    611      14  5912     -0.49106      0.66529             0     -0.49106
_SET1_   ENSG00000145331     4  100467866  100485189     32       3  5882     0.027153      0.47688    6.9389e-18     0.027153
_SET1_   ENSG00000245322     4  100871163  101116256    286      14  5835     -0.22303      0.56493             0     -0.22303
_SET1_   ENSG00000164035     4  101316498  101801283   1029      33  5790      -1.3573      0.90165             0      -1.3573
_SET1_   ENSG00000153064     4  102332443  102995969    912      40  5838      0.45353      0.29634             0      0.45353
_SET1_   ENSG00000164039     4  104000592  104021040     20       2  5643       1.8175     0.033888             0       1.8175
_SET1_   ENSG00000138778     4  104026963  104119566    135       6  5828       1.5031     0.061255             0       1.5031
_SET1_   ENSG00000168772     4  105389469  105416058     14       1  5868       0.5158       0.2913             0       0.5158
_SET1_   ENSG00000245384     4  105412122  105618749    369      21  5909     -0.66883      0.72638             0     -0.66883
_SET1_   ENSG00000249635     4  106924474  106943635     13       3  5554    -0.037952       0.5042    6.9389e-18    -0.037952
_SET1_   ENSG00000155011     4  107842959  108204963    427      41  5690      0.43956      0.30794             0      0.43956
_SET1_   ENSG00000138801     4  108511433  108641608    259      13  5794       1.4668     0.064613             0       1.4668
_SET1_   ENSG00000164023     4  108745719  108836203     52       6  5876      -2.6992       0.9959             0      -2.6992
_SET1_   ENSG00000138796     4  108910870  108956331     19       2  5732        1.866     0.030718             0        1.866
_SET1_   ENSG00000234492     4  109459346  109541616    146       8  5414      -0.7507      0.75866             0      -0.7507
_SET1_   ENSG00000198856     4  109571740  109588976     34       1  6068      0.73813      0.22288             0      0.73813
_SET1_   ENSG00000188517     4  109729881  110223908    688      37  5853     -0.79671       0.7646             0     -0.79671
_SET1_   ENSG00000005059     4  110481361  110609882    204      14  5908     -0.41881      0.64026             0     -0.41881
_SET1_   ENSG00000180245     4  110749150  110765760     35       2  5405     0.030864      0.48466    6.9389e-18     0.030864
_SET1_   ENSG00000170522     4  110967002  111120355    102      16  5839       1.7561     0.034838             0       1.7561
_SET1_   ENSG00000138792     4  111286889  111486441    315      23  5889     -0.45365      0.65171             0     -0.45365
_SET1_   ENSG00000145362     4  113739265  114304896    833      55  5621     -0.54037      0.68283             0     -0.54037
_SET1_   ENSG00000174607     4  115519611  115599380     94       9  5304     -0.37955      0.64583             0     -0.37955
_SET1_   ENSG00000164100     4  118954773  119179803    376      14  5578      -1.1967      0.87682             0      -1.1967
_SET1_   ENSG00000269893     4  119199864  119200978      5       2  5553      -0.1964      0.57545             0      -0.1964
_SET1_   ENSG00000281731     4  119585242  119606496     26       5  5848     -0.38022      0.63399             0     -0.38022
_SET1_   ENSG00000123737     4  122722472  122738176     23       3  6002      0.20567      0.40052             0      0.20567
_SET1_   ENSG00000145386     4  122737599  122745088      8       1  6141     -0.45145      0.65862             0     -0.45145
_SET1_   ENSG00000138741     4  122800182  122872909     75       7  5987       1.0464      0.13504             0       1.0464
_SET1_   ENSG00000138688     4  123073488  123283913    150      15  5706     -0.42211      0.64861             0     -0.42211
_SET1_   ENSG00000273007     4  123803033  123805867      1       1  5430      0.37279       0.3589             0      0.37279
_SET1_   ENSG00000164066     4  128544426  128647892     74       3  5992     -0.97944       0.8216             0     -0.97944
_SET1_   ENSG00000164074     4  128886461  128961082     21       3  5959     -0.83273      0.78565             0     -0.83273
_SET1_   ENSG00000138709     4  128982423  129144086    208       3  6022   -0.0090056      0.48242    8.6736e-18   -0.0090056
_SET1_   ENSG00000251555     4  132851186  132897107     17       2  5439      0.44761      0.32564             0      0.44761
_SET1_   ENSG00000251488     4  133757927  133902832    362       7  5754      -1.6434      0.94419             0      -1.6434
_SET1_   ENSG00000250241     4  133996466  134070271    109       2  5680     0.053437      0.46167    6.9389e-18     0.053437
_SET1_   ENSG00000189184     4  138440072  138453648     11       4  5435      0.73585      0.22979             0      0.73585
_SET1_   ENSG00000251632     4  138466885  138524584    201      21  5606     0.032738      0.46966    6.9389e-18     0.032738
_SET1_   ENSG00000250195     4  139741108  139933800    218      19  5752      -1.1146      0.85485             0      -1.1146
_SET1_   ENSG00000164134     4  140222609  140341187    152       7  5908     -0.32384      0.60967             0     -0.32384
_SET1_   ENSG00000196951     4  141204878  141294535    108      11  5647     -0.22246      0.57983             0     -0.22246
_SET1_   ENSG00000248890     4  145564074  145582509     25       3  6060     -0.75857      0.75947             0     -0.75857
_SET1_   ENSG00000164161     4  145567173  145666423    105       5  5871     -0.64654      0.72177             0     -0.64654
_SET1_   ENSG00000164164     4  146031990  146101313     27       5  5690     -0.72308       0.7564             0     -0.72308
_SET1_   ENSG00000170365     4  146402346  146479231     28       4  5484      0.83711      0.19281             0      0.83711
_SET1_   ENSG00000151612     4  146678779  146859787    129      14  5881      -1.1812      0.86971             0      -1.1812
_SET1_   ENSG00000164167     4  147096837  147121152     50       1  6055       1.2271      0.10252             0       1.2271
_SET1_   ENSG00000151617     4  148402069  148466106     36       3  5943      -1.2634      0.89079             0      -1.2634
_SET1_   ENSG00000248210     4  150075447  150199275    187      10  5733      0.79605      0.20198             0      0.79605
_SET1_   ENSG00000169989     4  153690506  153700916     12       2  5864     -0.29197       0.6049             0     -0.29197
_SET1_   ENSG00000121210     4  154387498  154557863     92      10  5749     -0.78334      0.76856             0     -0.78334
_SET1_   ENSG00000145428     4  154631277  154681387     66       6  5805     -0.11387        0.529    1.3878e-17     -0.11387
_SET1_   ENSG00000197410     4  155152894  155416722    501      33  5647      0.47144      0.29665             0      0.47144
_SET1_   ENSG00000145431     4  157681606  157892546    169      11  5615     -0.24463      0.58363             0     -0.24463
_SET1_   ENSG00000109738     4  157997209  158093242    156      12  5617     -0.57434      0.70951             0     -0.57434
_SET1_   ENSG00000120251     4  158125334  158287227     89       6  5759      -0.8089      0.78003             0      -0.8089
_SET1_   ENSG00000171503     4  159593277  159630775      9       2  5675       1.6386     0.049572             0       1.6386
_SET1_   ENSG00000171497     4  159630286  159644548     11       1  5950       1.3347      0.08685             0       1.3347
_SET1_   ENSG00000168843     4  162305049  163085187   1716      72  5719     0.048301       0.4522    6.9389e-18     0.048301
_SET1_   ENSG00000198498     4  164415594  164441691     38       3  6023     -0.59653       0.7061             0     -0.59653
_SET1_   ENSG00000145416     4  164445450  165305202   1210      60  5780      0.55714      0.26155             0      0.55714
_SET1_   ENSG00000170088     4  165991760  166129701    196       8  5777     -0.53093      0.69377             0     -0.53093
_SET1_   ENSG00000109466     4  166128770  166244308     12       1  5605     0.065062      0.46362    1.3878e-17     0.065062
_SET1_   ENSG00000038295     4  166794410  167025047    242      25  5684      0.77152      0.20592             0      0.77152
_SET1_   ENSG00000196104     4  167654535  168155947   1029      38  5661     -0.21334      0.56216             0     -0.21334
_SET1_   ENSG00000154447     4  170015407  170192256    210      13  5871      0.92173      0.16299             0      0.92173
_SET1_   ENSG00000164105     4  174291120  174298683      1       1  4834     -0.60201       0.7563             0     -0.60201
