# ALPHA = 0.05
# NUMBER_OF_TESTS = 9

# _SET1_  VARIABLE = Microglia (set)
# _SET1_  NGENES = 4558
# _SET1_  P-VALUE = 0.00500276
_SET1_   GENE        CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   11186         3   50367217   50378367     10       3  130177      0.37515      0.16045   -2.7756e-16      0.37515
_SET1_   11070         3   50392180   50396939      3       2  119510     -0.13541      0.32923    -2.498e-16     -0.13541
_SET1_   9254          3   50400230   50540892    220      21  116582      0.56901     0.071289   -2.2204e-16      0.56901
_SET1_   1795          3   50712672   51421629   1167      16  128423     -0.65935      0.14567   -2.2204e-16     -0.65935
_SET1_   57060         3   51991470   52001482      9       3   96419     -0.67995      0.64791   -2.2204e-16     -0.67995
_SET1_   25864         3   52007700   52015216      8       5  118988      0.10608      0.19737   -2.6368e-16      0.10608
_SET1_   23166         3   52529354   52558512     48      13  128504       6.3533    2.393e-13             0       6.3533
_SET1_   6787          3   52744796   52804965    117      10  128940       6.3767   2.4441e-13             0       6.3767
_SET1_   3700          3   52847006   52864717     39       5  129121       6.8685   1.2379e-14             0       6.8685
_SET1_   375346        3   52870772   52931597    112       9  128848       6.8489   7.7715e-15             0       6.8489
_SET1_   5580          3   53195223   53226733     69      11  129752       1.7671    0.0051873   -2.2204e-16       1.7671
_SET1_   55802         3   53317443   53381654    106      15  126871        3.434    6.359e-06   -4.4409e-16        3.434
_SET1_   55799         3   54156620   55108584   2723     182  127986       1.0195   0.00018612   -2.2204e-16       1.0195
_SET1_   50650         3   56761446   57113336   1045      86  128448        1.482    0.0011633   -2.2204e-16        1.482
_SET1_   26060         3   57261765   57307499     65      10  126803      0.64757     0.063691   -2.2204e-16      0.64757
_SET1_   201625        3   57327727   57530071    667      23  128854      0.74855     0.016848   -2.2204e-16      0.74855
_SET1_   2317          3   57994127   58157982    366      30  128949     -0.29254      0.20298   -2.7756e-16     -0.29254
_SET1_   5162          3   58413357   58419579     24       5  130421       1.2321     0.024483   -2.2204e-16       1.2321
_SET1_   200845        3   58477823   58488087     16       5  124289     -0.20511      0.27275    -2.498e-16     -0.20511
_SET1_   200844        3   58720199   59035804    366      28  127335      0.96274      0.02686   -2.2204e-16      0.96274
_SET1_   8618          3   62384021   62861064   1787     100  129076      0.81006    0.0013467   -2.2204e-16      0.81006
_SET1_   166336        3   64079526   64253859    549      43  128832       3.7722    2.419e-07   -4.4409e-16       3.7722
_SET1_   9223          3   65339200   66024511   2242     159  128721      -2.3437      0.43339   -4.4409e-16      -2.3437
_SET1_   8801          3   67410884   67705038   1057      59  128556       1.4256   0.00095918   -2.2204e-16       1.4256
_SET1_   407738        3   68040734   68594772   1840      82  129025      -1.6605      0.24013   -2.2204e-16      -1.6605
_SET1_   151647        3   68780915   68981761    576      24  128554     -0.78017      0.29271   -2.2204e-16     -0.78017
_SET1_   317649        3   71728440   71803924    250      35  128674       -1.441      0.67463   -2.2204e-16       -1.441
_SET1_   727936        3   72937385   73024525    250      25  128538     -0.41946      0.26837   -2.7756e-16     -0.41946
_SET1_   5067          3   74311719   74663587    918      72  126448      -1.0228      0.30616   -2.2204e-16      -1.0228
_SET1_   100131827     3   75785868   75834709    105      13  129518     -0.53563      0.38913   -2.2204e-16     -0.53563
_SET1_   6091          3   78646388   79817059   2540      92  126828      -1.1898     0.062041   -2.2204e-16      -1.1898
_SET1_   253559        3   85008133   86123579   2742      57  128020      -1.3192     0.059131   -2.2204e-16      -1.3192
_SET1_   2042          3   89156674   89531284    680      29  127863      -0.1199     0.098748   -2.6368e-16      -0.1199
_SET1_   285220        3   96533425   97467786   1160      63  126799     -0.42945      0.10373   -2.7756e-16     -0.42945
_SET1_   84100         3   97483365   97520086     74      10  115124      0.81361     0.049386   -2.2204e-16      0.81361
_SET1_   56650         3   98219628   98241910     46       9  128012       -1.777       0.8335   -2.2204e-16       -1.777
_SET1_   1371          3   98296677   98312470     54      11  126241      -2.3585      0.92437   -4.4409e-16      -2.3585
_SET1_   131566        3   98514814   98620566    241      20  129381     -0.20009      0.21585    -2.498e-16     -0.20009
_SET1_   1295          3   99357440   99518061    352      28  127907       1.5238    0.0045135   -2.2204e-16       1.5238
_SET1_   56954         3  100053483  100075844     55      11  129141     -0.83929      0.51268   -2.2204e-16     -0.83929
_SET1_   55076         3  100211463  100296297    204      14  129058      -1.1977      0.59185   -2.2204e-16      -1.1977
_SET1_   10342         3  100428128  100467811     66       8  128482      0.15248      0.15866    -2.498e-16      0.15248
_SET1_   25890         3  100468179  100712336    669      48  129084       1.3788    0.0033359   -2.2204e-16       1.3788
_SET1_   79598         3  101443436  101489404     61      10  125428      -1.8632      0.83427   -2.2204e-16      -1.8632
_SET1_   91775         3  101498029  101547075     82      11  127037      -2.2718       0.9168   -4.4409e-16      -2.2718
_SET1_   55081         3  107879659  107941417    325       6  130099       3.2779   2.6925e-05   -4.4409e-16       3.2779
_SET1_   22989         3  108099216  108248169    350      30  128205     0.093614      0.12261   -2.6368e-16     0.093614
_SET1_   9666          3  108308337  108413693    131      13  129356      0.24788      0.12785    -2.498e-16      0.24788
_SET1_   27136         3  108676814  108836993    490      19  124419      -3.3056      0.97847   -4.4409e-16      -3.3056
_SET1_   29114         3  111717586  111732735     82      17  129812      -1.3261      0.66867   -2.2204e-16      -1.3261
_SET1_   4345          3  112051194  112081659     94      13  128358      -2.5479      0.95066   -4.4409e-16      -2.5479
_SET1_   29083         3  112709323  112720221     20       8  127623       -1.934      0.87235   -2.2204e-16       -1.934
_SET1_   91653         3  112929850  113006306    250      37  128578    -0.045101      0.18049   -2.6368e-16    -0.045101
_SET1_   54847         3  113251218  113348422    304      29  127981     -0.45655       0.2782   -2.7756e-16     -0.45655
_SET1_   80218         3  113435307  113465120     36       6  120898      0.54065     0.078536   -2.2204e-16      0.54065
_SET1_   54762         3  113557671  113666021    227      33  128892     -0.61563      0.34431   -2.2204e-16     -0.61563
_SET1_   57577         3  113682984  113775460    121      19  126048      -1.1999       0.6108   -2.2204e-16      -1.1999
_SET1_   4045          3  115521210  116164385   1524      85  128333      -1.1927      0.20627   -2.2204e-16      -1.1927
_SET1_   89876         3  119421869  119485949    137      16  117522     -0.38879      0.29807   -2.7756e-16     -0.38879
_SET1_   165829        3  119884328  120003921    345      25  128547       3.1021   1.7809e-05   -4.4409e-16       3.1021
_SET1_   11167         3  120113061  120169918    160      21  129114       2.3186   0.00053624   -4.4409e-16       2.3186
_SET1_   4710          3  120315128  120321258     25       7  127035      0.98901     0.036681   -2.2204e-16      0.98901
_SET1_   9515          3  120627050  121143608   1465      30  129146      -1.1061      0.15696   -2.2204e-16      -1.1061
_SET1_   3059          3  121350246  121379791     75      10  128027     -0.28684      0.28102   -2.7756e-16     -0.28684
_SET1_   2804          3  121382046  121468662    147      17  128254      0.32055      0.11044   -2.7756e-16      0.32055
_SET1_   942           3  121774209  121839990    123      23  128789      -1.7744      0.82128   -2.2204e-16      -1.7744
_SET1_   26355         3  122103023  122128961     84      14  127635      -1.9673      0.85494   -2.2204e-16      -1.9673
_SET1_   83666         3  122246757  122283523     77      11  129567      -1.1941      0.63512   -2.2204e-16      -1.1941
_SET1_   54625         3  122399672  122449687    173      21  128765       0.5382     0.075696   -2.2204e-16       0.5382
_SET1_   54437         3  122628040  122747452    383      51  128449      0.65046     0.044961   -2.2204e-16      0.65046
_SET1_   111           3  123001143  123167924    341      25  128975      -1.7599      0.73773   -2.2204e-16      -1.7599
_SET1_   4638          3  123331143  123603149    474      51  125818      -1.7629      0.73708   -2.2204e-16      -1.7629
_SET1_   64770         3  123616152  123680255     85      12  125266      -1.1371      0.58563   -2.2204e-16      -1.1371
_SET1_   8997          3  123813558  124440036   1864      88  128587       1.1931   0.00016733   -2.2204e-16       1.1931
_SET1_   7372          3  124449213  124468120     75      11  123881      0.67225     0.058252   -2.2204e-16      0.67225
_SET1_   3693          3  124480795  124606500    397      29  127351      0.53878     0.049524   -2.2204e-16      0.53878
_SET1_   114885        3  125247702  125314381    243      18  129091     -0.33687      0.29889   -2.7756e-16     -0.33687
_SET1_   28999         3  126061478  126076236     21       7  128842     -0.59308        0.417   -2.2204e-16     -0.59308
_SET1_   84303         3  126423063  126679263    618      26  123645       -0.456      0.20512   -2.7756e-16       -0.456
_SET1_   5361          3  126707437  126756235    164      21  122627       1.4338    0.0097613   -2.2204e-16       1.4338
_SET1_   166348        3  127634075  127706514    170      21  128126      -1.6022      0.75357   -2.2204e-16      -1.6022
_SET1_   29927         3  127770402  127790526     47       4  128969       1.3321     0.021542   -2.2204e-16       1.3321
_SET1_   22820         3  128968453  128996616     42       4  127259         2.66   0.00067117   -4.4409e-16         2.66
_SET1_   55764         3  129158671  129239350    160       8  127415     -0.44019       0.3894   -2.7756e-16     -0.44019
_SET1_   79858         3  130745694  131069309    655      31  126148     -0.31341      0.14928   -2.7756e-16     -0.31341
_SET1_   55            3  132036211  132087146    211      19  130211     -0.33159      0.26505   -2.7756e-16     -0.33159
_SET1_   23317         3  132136361  132257876    244      25  129059      -1.5068      0.70081   -2.2204e-16      -1.5068
_SET1_   79876         3  132373290  132397467     23       7  126274     -0.54359      0.41564   -2.2204e-16     -0.54359
_SET1_   66000         3  132757171  133116619   1093      45  128930       1.4953   0.00052215   -2.2204e-16       1.4953
_SET1_   51560         3  133543079  133614691    198      43  127540      0.80756     0.036692   -2.2204e-16      0.80756
_SET1_   51421         3  134074187  134094321     29       6  125036      0.73743     0.052125   -2.2204e-16      0.73743
_SET1_   25847         3  134196546  134204865     16       2  129941     -0.46021       0.4459   -2.7756e-16     -0.46021
_SET1_   339855        3  134318765  134370522    123       7  129091     -0.20328       0.2734    -2.498e-16     -0.20328
_SET1_   2047          3  134514099  134979309   1368     100  128373      -1.6344      0.42935   -2.2204e-16      -1.6344
_SET1_   5523          3  135684515  135866752    287      20  126978       3.7792   6.0779e-07   -4.4409e-16       3.7792
_SET1_   10274         3  136055077  136471245    597      24  126457       3.6896   2.5324e-07   -4.4409e-16       3.6896
_SET1_   347736        3  137980279  138049018     57      18  126073      0.11256         0.16   -2.6368e-16      0.11256
_SET1_   55179         3  138327542  138352218     39       6  128415     -0.26655      0.29287   -2.7756e-16     -0.26655
_SET1_   9276          3  139076433  139108522     66       7  128169      -0.1627      0.25475    -2.498e-16      -0.1627
_SET1_   64084         3  139654027  140286919   1795     136  127130      -1.0527      0.15437   -2.2204e-16      -1.0527
_SET1_   92370         3  140950682  141013486    227      24  128411      0.25706      0.11097   -2.7756e-16      0.25706
_SET1_   7220          3  142443266  142526730    147      13  127850      -1.5666      0.75019   -2.2204e-16      -1.5666
_SET1_   344838        3  142680073  142682818      7       2  127735      0.59257       0.1881   -2.2204e-16      0.59257
_SET1_   9435          3  142838618  142842856      8       3  128263       3.3465   2.1621e-05   -4.4409e-16       3.3465
_SET1_   285195        3  142984063  143567373   1870     154  127198      -0.5961     0.057404   -2.2204e-16      -0.5961
_SET1_   5352          3  145787225  145879282    265      11  128594      0.63689      0.05082   -2.2204e-16      0.63689
_SET1_   84107         3  147103835  147124596     33       9  128143       1.9007    0.0035738   -2.2204e-16       1.9007
_SET1_   7545          3  147127181  147134506      9       5  125564        1.304     0.019176   -2.2204e-16        1.304
_SET1_   6596          3  148747904  148804341    104      15  129098      -1.5188      0.73897   -2.2204e-16      -1.5188
_SET1_   84343         3  148847371  148891305    156      22  129352     -0.75685      0.44181   -2.2204e-16     -0.75685
_SET1_   25937         3  149235022  149421060    594      60  125423      -1.3417      0.52899   -2.2204e-16      -1.3417
_SET1_   51122         3  149456257  149470287     26       4  124411      0.17665      0.19077    -2.498e-16      0.17665
_SET1_   5217          3  149682691  149688741      8       4  123697     -0.21119      0.25622    -2.498e-16     -0.21119
_SET1_   131831        3  150377672  150421786    104      22  128061     -0.51193      0.34504   -2.2204e-16     -0.51193
_SET1_   53829         3  151044096  151047337      9       3  130644      -1.9758      0.90572   -2.2204e-16      -1.9758
_SET1_   64805         3  151054631  151102600    136      18  129553      -1.3954      0.68036   -2.2204e-16      -1.3954
_SET1_   56670         3  151591431  151599876     27       7  123338     -0.37496      0.30441   -2.7756e-16     -0.37496
_SET1_   4154          3  151962120  152183569    325      22  128175      0.71493     0.037369   -2.2204e-16      0.71493
_SET1_   23007         3  155197670  155462878    741      27  129438    -0.022308     0.082962   -2.6368e-16    -0.022308
_SET1_   7881          3  155838337  156256927   1079      63  128305      0.67152    0.0092658   -2.2204e-16      0.67152
_SET1_   389170        3  156543069  156763918    617      27  128749     0.076524     0.086405   -2.6368e-16     0.076524
_SET1_   79674         3  156977531  157221415    677      33  129207    0.0018699     0.079693   -2.6281e-16    0.0018699
_SET1_   29970         3  158991036  159615155   1271      87  125867     -0.33743     0.072725   -2.7756e-16     -0.33743
_SET1_   151742        3  160473996  160788817    724      30  128706      0.50391     0.026973   -2.2204e-16      0.50391
_SET1_   22865         3  164902010  164914469     23       4  128689     -0.45649      0.43405   -2.7756e-16     -0.45649
_SET1_   79740         3  166958075  167098193    335      23  128291      -1.7592      0.75337   -2.2204e-16      -1.7592
_SET1_   5274          3  167453432  167543357    276      18  129119      0.89252     0.029986   -2.2204e-16      0.89252
_SET1_   151827        3  169511216  169530574     45       5  126986      -1.2718      0.74601   -2.2204e-16      -1.2718
_SET1_   26996         3  169755735  169803184     96       9  127883       1.6599    0.0056908   -2.2204e-16       1.6599
_SET1_   6498          3  170075473  170114637     93      10  127797     -0.83706      0.52561   -2.2204e-16     -0.83706
_SET1_   57709         3  170177342  170303863    264      29  128169      0.05074      0.13926   -2.6368e-16      0.05074
_SET1_   56648         3  170606204  170626426     36       6  130158       1.5506      0.01243   -2.2204e-16       1.5506
_SET1_   8743          3  172223298  172241297     72      12  129576      0.72672     0.056805   -2.2204e-16      0.72672
_SET1_   1894          3  172468425  172539264    143      15  128338       1.2325     0.017152   -2.2204e-16       1.2325
_SET1_   22871         3  173115570  174004434   2338     129  128419     -0.63099     0.033631   -2.2204e-16     -0.63099
_SET1_   55669         3  179065480  179111014     69      10  129848      -2.9004      0.98186   -4.4409e-16      -2.9004
_SET1_   59345         3  179113876  179169371     92      13  128841      -2.7719      0.96949   -4.4409e-16      -2.7719
_SET1_   8975          3  179370933  179507189    357      36  127783      -1.2676      0.55966   -2.2204e-16      -1.2676
_SET1_   51555         3  179512746  179754841    658      41  128931      -2.1133      0.77172   -4.4409e-16      -2.1133
_SET1_   131118        3  180701497  180707562      5       3  118351       4.9918   8.7336e-09             0       4.9918
_SET1_   84002         3  182971032  182991179     24       6  121106      -1.2853      0.71222   -2.2204e-16      -1.2853
_SET1_   89857         3  183205319  183273499    149      18  128386      -2.4513      0.93608   -4.4409e-16      -2.4513
_SET1_   54800         3  183353398  183402307    165       3  129087     -0.74001      0.54039   -2.2204e-16     -0.74001
_SET1_   10195         3  183960117  183967313     13       5  120405     -0.75392      0.50871   -2.2204e-16     -0.75392
_SET1_   9718          3  183967445  184010819     86      14  129251      0.48709     0.093648   -2.7756e-16      0.48709
_SET1_   94032         3  183977003  183979251      4       2  129752     -0.75435       0.5363   -2.2204e-16     -0.75435
_SET1_   1981          3  184032283  184053146     30      11  127772    -0.083254      0.22298   -2.6368e-16    -0.083254
_SET1_   1181          3  184063973  184079439     41      12  128008      -1.5957      0.76858   -2.2204e-16      -1.5957
_SET1_   9175          3  185000729  185206882    480      29  129625     -0.95258      0.42225   -2.2204e-16     -0.95258
_SET1_   10644         3  185361527  185542827    268      28  127512       1.2347     0.012241   -2.2204e-16       1.2347
_SET1_   6434          3  185632356  185655924     37       9  128029       3.0544   5.2996e-05   -4.4409e-16       3.0544
_SET1_   51726         3  186288467  186303589     44       4  129193      -1.5836      0.83051   -2.2204e-16      -1.5836
_SET1_   6480          3  186648315  186796341    560      68  129699     -0.43996      0.24151   -2.7756e-16     -0.43996
_SET1_   285386        3  188817910  189041271    524      45  128294      -1.1687       0.4719   -2.2204e-16      -1.1687
_SET1_   2257          3  191857033  192445388   1605     140  128550      0.91668     0.002776   -2.2204e-16      0.91668
_SET1_   57110         3  192948030  193025102    168      16  128840      -1.7496      0.78848   -2.2204e-16      -1.7496
_SET1_   200958        3  195416293  195467004     61      16  128320      -1.3019       0.6505   -2.2204e-16      -1.3019
_SET1_   255758        3  196018090  196045165     62       8  129443       1.0599     0.031636   -2.2204e-16       1.0599
_SET1_   200933        3  196295725  196315930     44       9  128747       1.9579    0.0026737   -2.2204e-16       1.9579
_SET1_   375387        3  196366656  196388875    115      33  130366     -0.73476      0.44387   -2.2204e-16     -0.73476
_SET1_   84984         3  196433144  196439131     25       4  127627    0.0083463       0.2229   -2.6194e-16    0.0083463
_SET1_   5062          3  196466728  196559518    359      30  128405       1.5875    0.0033887   -2.2204e-16       1.5875
_SET1_   80235         3  196673214  196695742     81      19  126929      0.85826     0.033732   -2.2204e-16      0.85826
_SET1_   89782         3  197687071  197770591    213      18  127809      -1.2291      0.65309   -2.2204e-16      -1.2291
_SET1_   255403        4     124420     156491     56       7  127310      0.24937       0.1492    -2.498e-16      0.24937
_SET1_   654254        4     264464     299110    110      12  128557     -0.59969      0.44673   -2.2204e-16     -0.59969
_SET1_   170960        4     433773     492960    178      16  128146      -2.0699      0.88007   -4.4409e-16      -2.0699
_SET1_   5158          4     619363     664681    152      12  126890       2.3153    0.0010501   -4.4409e-16       2.3153
_SET1_   10815         4     778745     819945    171      24  129102        2.216   0.00074045   -4.4409e-16        2.216
_SET1_   2580          4     843065     926174    336      30  129069      0.52296     0.060059   -2.2204e-16      0.52296
_SET1_   84286         4     926175     952444     68      14  128493      0.70702     0.055759   -2.2204e-16      0.70702
_SET1_   1609          4     952672     967348     41      10  127909     -0.31077      0.29106   -2.7756e-16     -0.31077
_SET1_   3425          4     980785     998317     67      16  128908       1.2731     0.016008   -2.2204e-16       1.2731
_SET1_   53834         4    1004712    1020686     58      11  129507       1.3934     0.013541   -2.2204e-16       1.3934
_SET1_   1487          4    1205228    1242908    116      15  129097       1.6649    0.0056091   -2.2204e-16       1.6649
_SET1_   92305         4    1717679    1723084     24       6  130196      -1.2305      0.67749   -2.2204e-16      -1.2305
_SET1_   3954          4    1813206    1857974     27      17  121085      0.26846      0.15802   -2.7756e-16      0.26846
_SET1_   7468          4    1873123    1983934     71      29  121726    -0.079937      0.25124   -2.6368e-16    -0.079937
_SET1_   79441         4    2230096    2243860     30       4  129704     -0.57569      0.53264   -2.2204e-16     -0.57569
_SET1_   57732         4    2271324    2420370    579      42  129093     -0.22572        0.144    -2.498e-16     -0.22572
_SET1_   6452          4    2794750    2842823    186      27  128730     -0.71203        0.404   -2.2204e-16     -0.71203
_SET1_   10227         4    2932288    2936586      7       3  127292      0.48947      0.10608   -2.7756e-16      0.48947
_SET1_   2868          4    2965232    3042474    233      18  129592      0.68109     0.049088   -2.2204e-16      0.68109
_SET1_   6002          4    3315874    3441640    293      37  125583      0.52371     0.054493   -2.2204e-16      0.52371
_SET1_   54360         4    5016313    5021197     25       4  130628     -0.39723      0.42779   -2.7756e-16     -0.39723
_SET1_   2121          4    5712924    5816031    518      54  128826       -1.959      0.77875   -2.2204e-16       -1.959
_SET1_   1400          4    5822491    5894785    274      41  127746     -0.59656      0.33181   -2.2204e-16     -0.59656
_SET1_   389197        4    5899318    5992175    519      51  127997   -0.0079447      0.10965   -2.6194e-16   -0.0079447
_SET1_   7466          4    6271577    6304992    167      10  128430     -0.02977      0.19215   -2.6368e-16     -0.02977
_SET1_   5522          4    6322305    6565327    955      96  127778       1.1485    0.0049729   -2.2204e-16       1.1485
_SET1_   93621         4    6641818    6644472      8       3  130045     -0.98607      0.65444   -2.2204e-16     -0.98607
_SET1_   9778          4    6784459    6885899    143      23  125845     0.082102      0.14993   -2.6368e-16     0.082102
_SET1_   84448         4    7967037    8160559    754     102  128890    -0.070842      0.13619   -2.6368e-16    -0.070842
_SET1_   54436         4    8201060    8242830    153      32  126935     -0.93259      0.46955   -2.2204e-16     -0.93259
_SET1_   56606         4    9827848   10041872    981      26  129036      -1.5231      0.42782   -2.2204e-16      -1.5231
_SET1_   285550        4   15683352   15692070     18       5  126182     -0.79714      0.48867   -2.2204e-16     -0.79714
_SET1_   9079          4   16503164   16900424   1089     115  127907      0.80565     0.012719   -2.2204e-16      0.80565
_SET1_   27146         4   17633696   17783135    362      13  128143      0.11469      0.11155   -2.6368e-16      0.11469
_SET1_   166647        4   22388997   22517677    464      42  127398     -0.79263      0.36364   -2.2204e-16     -0.79263
_SET1_   10891         4   23793644   24474394   1899     156  127060      0.01311     0.013042   -2.6194e-16      0.01311
_SET1_   55203         4   25000471   25032414    143      22  129273     -0.70394      0.40469   -2.2204e-16     -0.70394
_SET1_   55300         4   25235653   25280831    135      20  128859      -2.7533      0.97188   -4.4409e-16      -2.7533
_SET1_   57495         4   37246690   37451087    647      57  128924       1.0346     0.010172   -2.2204e-16       1.0346
_SET1_   23216         4   37889606   38140796    785      66  128185      0.23703     0.051379    -2.498e-16      0.23703
_SET1_   81793         4   38773860   38784611     80       9  130094      -1.6212      0.82145   -2.2204e-16      -1.6212
_SET1_   7096          4   38797876   38806814     32       5  129340      -1.1397      0.67862   -2.2204e-16      -1.1397
_SET1_   10333         4   38825325   38858438    107      10  129476       2.0744    0.0018193   -4.4409e-16       2.0744
_SET1_   92689         4   38869354   38947365    274      21  129796       1.1907     0.013487   -2.2204e-16       1.1907
_SET1_   80008         4   38968052   39034041    264      31  129819      0.77141     0.037209   -2.2204e-16      0.77141
_SET1_   57728         4   39184024   39287430    173      10  128610      -1.0395      0.54788   -2.2204e-16      -1.0395
_SET1_   11019         4   39460644   39479273     59      11  128791       1.1967     0.021708   -2.2204e-16       1.1967
_SET1_   399           4   40192631   40246384    156      27  129848     -0.70488      0.41525   -2.2204e-16     -0.70488
_SET1_   54502         4   40425272   40632958    594      92  127825      -1.4565       0.6438   -2.2204e-16      -1.4565
_SET1_   323           4   40812044   41218731   1405      75  127377      -1.3365      0.26203   -2.2204e-16      -1.3365
_SET1_   7345          4   41258898   41270446     40       8  126324      -1.3054      0.68977   -2.2204e-16      -1.3054
_SET1_   386617        4   44175920   44450824    640      45  127451      -1.1021      0.41298   -2.2204e-16      -1.1021
_SET1_   285525        4   44624354   44653658    112      13  127628       -0.106      0.22057   -2.6368e-16       -0.106
_SET1_   60558         4   44680433   44702944     36       5  127962     -0.75164      0.48894   -2.2204e-16     -0.75164
_SET1_   2560          4   47033295   47432801    933      67  127565        2.226   7.5838e-05   -4.4409e-16        2.226
_SET1_   152518        4   47849250   47916684    162      14  128745      0.80401     0.041557   -2.2204e-16      0.80401
_SET1_   54940         4   48832599   48863834     34       5  128929       0.9728     0.041979   -2.2204e-16       0.9728
_SET1_   132299        4   48887405   48908815     27       7  127377       1.3767     0.015422   -2.2204e-16       1.3767
_SET1_   339977        4   52859806   52886477     29       8  125054     -0.18523      0.24985    -2.498e-16     -0.18523
_SET1_   6443          4   52885752   52904485     23       5  128596      0.20343      0.16647    -2.498e-16      0.20343
_SET1_   64854         4   53457126   53525502     82       7  127773      0.42739      0.13689   -2.7756e-16      0.42739
_SET1_   84708         4   54326437   54518653    582      47  129067      0.56329     0.032651   -2.2204e-16      0.56329
_SET1_   10606         4   57276682   57327534    120      15  128267       1.5654    0.0072424   -2.2204e-16       1.5654
_SET1_   84525         4   57514154   57547874    125      22  127568      0.56095     0.063521   -2.2204e-16      0.56095
_SET1_   84273         4   57829516   57843826     42      10  128963     -0.84266      0.49942   -2.2204e-16     -0.84266
_SET1_   23284         4   62066949   62938168   1802     113  127951       2.0206   1.3003e-05   -4.4409e-16       2.0206
_SET1_   2044          4   66185281   66536529   1246      66  129326       2.6199   4.3893e-06   -4.4409e-16       2.6199
_SET1_   9407          4   68686594   68749716    142      18  129795      0.27361      0.12288   -2.7756e-16      0.27361
_SET1_   339967        4   68776019   68829232    147      20  129039     -0.57756      0.35899   -2.2204e-16     -0.57756
_SET1_   389208        4   68918916   68995587    176      11  127526     -0.22092      0.23306    -2.498e-16     -0.22092
_SET1_   9508          4   73146686   73434516    493      31  127846      -0.9557      0.39174   -2.2204e-16      -0.9557
_SET1_   285521        4   73920416   73935476     13       4  128998       1.2499     0.022501   -2.2204e-16       1.2499
_SET1_   441024        4   74989019   75168816    259      19  121163     -0.83216      0.42612   -2.2204e-16     -0.83216
_SET1_   685           4   75671448   75719882    193      14  128825       1.0621      0.02637   -2.2204e-16       1.0621
_SET1_   25849         4   75858285   75975325    190      22  128104     -0.85914      0.48405   -2.2204e-16     -0.85914
_SET1_   8999          4   76501704   76555721    112      11  129783      -1.5217      0.74792   -2.2204e-16      -1.5217
_SET1_   419           4   76932333   77033955    504      18  130092     -0.14043      0.14022    -2.498e-16     -0.14043
_SET1_   100129583     4   77135193   77204936    319      20  129713       1.9596    0.0012715   -2.2204e-16       1.9596
_SET1_   339965        4   77234192   77333285    167      17  128986        1.422    0.0093126   -2.2204e-16        1.422
_SET1_   57619         4   77356253   77704406    957      53  129032     -0.66695      0.17201   -2.2204e-16     -0.66695
_SET1_   65008         4   78783805   78873944    209      17  128566      -2.1341       0.8899   -4.4409e-16      -2.1341
_SET1_   80144         4   78978724   79465423   1574      50  128664     -0.77046     0.066648   -2.2204e-16     -0.77046
_SET1_   55589         4   79697532   79837519    205      10  125809     -0.47394      0.42546   -2.7756e-16     -0.47394
_SET1_   56978         4   81105033   81125483     61      10  128953       1.4831     0.011785   -2.2204e-16       1.4831
_SET1_   5593          4   82008643   82136271    291      19  128246      0.60032     0.063258   -2.2204e-16      0.60032
_SET1_   441027        4   83404329   83483595    186      34  128375      -1.6273      0.76488   -2.2204e-16      -1.6273
_SET1_   79966         4   83550690   83720010    781      55  128828     -0.43478      0.16267   -2.7756e-16     -0.43478
_SET1_   51138         4   83956239   83996971     49      10  127425       1.6936    0.0053706   -2.2204e-16       1.6936
_SET1_   51316         4   84011201   84035911     52       9  129730      -1.6627      0.79543   -2.2204e-16      -1.6627
_SET1_   10855         4   84213614   84256306    119      11  129336      -1.2212      0.64758   -2.2204e-16      -1.2212
_SET1_   83478         4   86068860   86923823   2802      92  128689      -1.5183      0.12087   -2.2204e-16      -1.5183
_SET1_   5602          4   86933452   87374283   1139      48  127864      0.98649     0.002862   -2.2204e-16      0.98649
_SET1_   5783          4   87515468   87736332    555      14  126603      -1.0969      0.48282   -2.2204e-16      -1.0969
_SET1_   4299          4   87855758   88062206    459      33  126857       1.3302    0.0055746   -2.2204e-16       1.3302
_SET1_   6696          4   88896802   88904563     20       6  125177     -0.31517      0.28982   -2.7756e-16     -0.31517
_SET1_   266812        4   89617066   89619023      5       3  125587      0.29993      0.14609   -2.7756e-16      0.29993
_SET1_   22915         4   90816003   90875780    129      14  128784       1.4564     0.010308   -2.2204e-16       1.4564
_SET1_   401145        4   91048684   92523370   4200     153  127565      -1.0523     0.079078   -2.2204e-16      -1.0523
_SET1_   27306         4   95219707   95264027     83       9  127893      0.64652     0.063753   -2.2204e-16      0.64652
_SET1_   128           4   99992129  100009931     78       9  130013      0.62905     0.092488   -2.2204e-16      0.62905
_SET1_   27071         4  100737957  100791347    190      24  127935       1.7464    0.0035035   -2.2204e-16       1.7464
_SET1_   55024         4  102711764  102995969    630      29  128227       3.2664   1.8873e-06   -4.4409e-16       3.2664
_SET1_   4126          4  103552643  103682151    208      17  126072       1.6477    0.0033963   -2.2204e-16       1.6477
_SET1_   150159        4  103806205  103947552    256       8  127986       3.1443   1.9249e-05   -4.4409e-16       3.1443
_SET1_   133308        4  103946647  103998480     57      18  124430       3.1377   2.2682e-05   -4.4409e-16       3.1377
_SET1_   6870          4  104510625  104640973    331      25  128185     -0.96767      0.46851   -2.2204e-16     -0.96767
