# ALPHA = 0.05
# NUMBER_OF_TESTS = 9

# _SET1_  VARIABLE = Microglia (set)
# _SET1_  NGENES = 5310
# _SET1_  P-VALUE = 0.00323102
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000153914     5   65435799   65479443     64       8  127131      -2.3629      0.95069    4.4409e-16      -2.3629
_SET1_   ENSG00000069020     5   65892189   66465423   1425      85  126177     0.081273      0.02486    2.2204e-16     0.081273
_SET1_   ENSG00000134061     5   66475441   66492627     36       7  121328      0.28949      0.17904    2.2204e-16      0.28949
_SET1_   ENSG00000249335     5   68128412   68257985    275      29  128194     0.087478      0.14054    2.2204e-16     0.087478
_SET1_   ENSG00000249437     5   70264310   70320941      7       3  130604      -1.6578      0.85347    2.2204e-16      -1.6578
_SET1_   ENSG00000250387     5   70647682   70742169     84      17  126941      0.26031      0.12763    2.2204e-16      0.26031
_SET1_   ENSG00000131844     5   70883115   70954531    154      16  129211     -0.13802      0.22876    2.2204e-16     -0.13802
_SET1_   ENSG00000131711     5   71403061   71505397    208      43  126181     -0.47387       0.3092    2.2204e-16     -0.47387
_SET1_   ENSG00000214944     5   72921983   73237818    906      69  128773     -0.75972      0.24431    2.2204e-16     -0.75972
_SET1_   ENSG00000164347     5   74017029   74063196     98      12  127443     -0.45523      0.38023    2.2204e-16     -0.45523
_SET1_   ENSG00000198780     5   74073399   74162776    190      14  128197     -0.60697      0.40706    2.2204e-16     -0.60697
_SET1_   ENSG00000152359     5   74969949   75013306    138      12  129891      0.98334     0.038111    2.2204e-16      0.98334
_SET1_   ENSG00000122012     5   75378997   75649764    911      62  126525      -2.1744      0.74376    4.4409e-16      -2.1744
_SET1_   ENSG00000145703     5   75699074   76003957    998      81  128467      -1.1943      0.36585    2.2204e-16      -1.1943
_SET1_   ENSG00000171643     5   76145826   76217475    147      15  129206      0.50873     0.081807    2.2204e-16      0.50873
_SET1_   ENSG00000164252     5   76325076   76361059     84      14  119845     -0.23646      0.25826    2.2204e-16     -0.23646
_SET1_   ENSG00000113231     5   76506274   76725632    592      41  129020       -1.233      0.50108    2.2204e-16       -1.233
_SET1_   ENSG00000245556     5   77638189   77656331     42       9  130211      0.89369      0.05146    2.2204e-16      0.89369
_SET1_   ENSG00000145685     5   77781038   78065844    622      54  128165     -0.47665      0.20826    2.2204e-16     -0.47665
_SET1_   ENSG00000132837     5   78293429   78531861    584      32  124573      0.81278     0.018084    2.2204e-16      0.81278
_SET1_   ENSG00000132840     5   78365540   78385289     44       7  130303      0.63378      0.08484    2.2204e-16      0.63378
_SET1_   ENSG00000152409     5   78532012   78623038    161      13  127257       1.1759     0.020004    2.2204e-16       1.1759
_SET1_   ENSG00000164309     5   78985700   79096063    330      39  128910     -0.12705      0.19027    2.2204e-16     -0.12705
_SET1_   ENSG00000177034     5   79272554   79287088     28       5  128732     0.003343      0.23398    2.2421e-16     0.003343
_SET1_   ENSG00000113296     5   79287134   79379110    207      16  128014    -0.037037      0.17982    2.2204e-16    -0.037037
_SET1_   ENSG00000249825     5   79348197   79379477     69       7  127894      0.63207     0.074647    2.2204e-16      0.63207
_SET1_   ENSG00000251675     5   79424184   79439706     53      11  126955       2.0153    0.0022611    4.4409e-16       2.0153
_SET1_   ENSG00000172497     5   80625824   80689998    193      33  127666      -1.3291      0.65104    2.2204e-16      -1.3291
_SET1_   ENSG00000205464     5   81575281   81682796    181      23  126421      0.93968     0.030673    2.2204e-16      0.93968
_SET1_   ENSG00000250320     5   83680245   83786583    127      29  124635      -0.8917       0.5246    2.2204e-16      -0.8917
_SET1_   ENSG00000285190     5   86708159   86795157    104      18  120612      0.49756     0.090167    2.2204e-16      0.49756
_SET1_   ENSG00000247828     5   87564712   87732502    216      14  127736       2.6332    0.0001902    4.4409e-16       2.6332
_SET1_   ENSG00000271904     5   87729709   87794514    111      11  128856       2.8693   0.00011535    4.4409e-16       2.8693
_SET1_   ENSG00000081189     5   88012934   88200074    321      27  127545       2.9388   3.4228e-05    4.4409e-16       2.9388
_SET1_   ENSG00000113356     5   89767565   89810370     85      14  129363      0.66996     0.067409    2.2204e-16      0.66996
_SET1_   ENSG00000164199     5   89825161   90460254   1422      65  126897       3.1931     1.64e-07    4.4409e-16       3.1931
_SET1_   ENSG00000249776     5   91745963   91996570    478      48  127152      0.53418     0.048965    2.2204e-16      0.53418
_SET1_   ENSG00000175745     5   92918930   92930321      8       3  126577       1.0977     0.051017    2.2204e-16       1.0977
_SET1_   ENSG00000133302     5   93954052   94075141    310      17  128621       1.0625     0.021168    2.2204e-16       1.0625
_SET1_   ENSG00000198677     5   94799599   94890711    165      12  129528     -0.70441      0.46769    2.2204e-16     -0.70441
_SET1_   ENSG00000145757     5   94987885   95034415    127      14  128931      -1.7722      0.81608    2.2204e-16      -1.7722
_SET1_   ENSG00000250240     5   95036953   95067999     66       9  129063      -2.0664      0.90021    4.4409e-16      -2.0664
_SET1_   ENSG00000118985     5   95220802   95297775    153       7  126840     0.034613      0.19794    2.2204e-16     0.034613
_SET1_   ENSG00000251513     5   96424779   96772921   1171      40  128543      -1.5194      0.41568    2.2204e-16      -1.5194
_SET1_   ENSG00000058729     5   96496571   96518964     69      12  129470     -0.61723      0.43207    2.2204e-16     -0.61723
_SET1_   ENSG00000174136     5   98104354   98134347     62      10  126151       1.1697     0.023003    2.2204e-16       1.1697
_SET1_   ENSG00000153922     5   98189689   98264661    148      16  124321       2.1764    0.0011044    4.4409e-16       2.1764
_SET1_   ENSG00000248489     5   98264875   98330717    190      14  124078       2.0873      0.00125    4.4409e-16       2.0873
_SET1_   ENSG00000247877     5   99785458   99870966    135      14  127168       0.8785      0.03775    2.2204e-16       0.8785
_SET1_   ENSG00000174132     5   99871009   99922445     85       9  129693      0.28901      0.14281    2.2204e-16      0.28901
_SET1_   ENSG00000113532     5  100142639  100238970    192      13  128256      -1.4371      0.71334    2.2204e-16      -1.4371
_SET1_   ENSG00000145730     5  102089685  102366809    593      23  123448      -1.4348      0.56808    2.2204e-16      -1.4348
_SET1_   ENSG00000112874     5  102884556  102898494     38       6  130644      0.66703     0.083964    2.2204e-16      0.66703
_SET1_   ENSG00000251027     5  106150898  106346715    593      40  128694       1.7636    0.0013644    2.2204e-16       1.7636
_SET1_   ENSG00000184349     5  106712590  107006596    720      92  128458       4.4833   4.6675e-09             0       4.4833
_SET1_   ENSG00000249476     5  108572821  108662070    378      33  128607      0.82634     0.029774    2.2204e-16      0.82634
_SET1_   ENSG00000186952     5  109624934  110074657   1057      24  127219     -0.88209       0.2784    2.2204e-16     -0.88209
_SET1_   ENSG00000246859     5  110847924  111075423    706      39  128631       1.1845    0.0065033    2.2204e-16       1.1845
_SET1_   ENSG00000129595     5  111478138  111755013    836      44  123025      -1.6828      0.58257    2.2204e-16      -1.6828
_SET1_   ENSG00000224032     5  111496223  111499973     11       3  130546     -0.69061      0.53374    2.2204e-16     -0.69061
_SET1_   ENSG00000232633     5  112658725  112772871    426      24  128699       1.2618    0.0094621    2.2204e-16       1.2618
_SET1_   ENSG00000080709     5  113696642  113832197    300      36  128181    -0.010493      0.15762    2.2378e-16    -0.010493
_SET1_   ENSG00000177879     5  115177178  115249778    138      20  125961      -1.9663      0.86216    2.2204e-16      -1.9663
_SET1_   ENSG00000145781     5  115420688  115748459   1468      31  129410        1.156     0.001142    2.2204e-16        1.156
_SET1_   ENSG00000092421     5  115779312  115910630    436      74  128922      -1.9585      0.82546    2.2204e-16      -1.9585
_SET1_   ENSG00000249167     5  115910178  115927094     55       7  127643      -0.6181      0.47914    2.2204e-16      -0.6181
_SET1_   ENSG00000249426     5  118096169  118121154     88      12  126708      -1.8267      0.85682    2.2204e-16      -1.8267
_SET1_   ENSG00000249494     5  118342042  118406585    108      19  128242      -1.0722      0.61436    2.2204e-16      -1.0722
_SET1_   ENSG00000145779     5  118604387  118735383    443      34  127781       2.0207    0.0009388    4.4409e-16       2.0207
_SET1_   ENSG00000184838     5  119799973  120023027    810      52  125062     -0.51967      0.18415    2.2204e-16     -0.51967
_SET1_   ENSG00000061455     5  122424816  122529960    390      30  128996      -1.4992      0.66817    2.2204e-16      -1.4992
_SET1_   ENSG00000151292     5  122847793  122952739    165      14  129048     -0.16914      0.23508    2.2204e-16     -0.16914
_SET1_   ENSG00000253807     5  123395487  123740772    844      56  128036     -0.89909      0.30265    2.2204e-16     -0.89909
_SET1_   ENSG00000168916     5  123972606  124084500    312      34  128920       1.0313     0.020888    2.2204e-16       1.0313
_SET1_   ENSG00000248752     5  125412493  125615493    634      22  129015       1.6539    0.0018433    2.2204e-16       1.6539
_SET1_   ENSG00000164904     5  125866892  125931110    180      30  128388       2.2473   0.00074321    4.4409e-16       2.2473
_SET1_   ENSG00000164902     5  125935960  125962944     76       8  128551      0.78627     0.072968    2.2204e-16      0.78627
_SET1_   ENSG00000145794     5  126626523  126801429    571      24  125762      0.40779     0.055604    2.2204e-16      0.40779
_SET1_   ENSG00000230561     5  127039081  127277326    436      34  118870       1.7885    0.0013881    2.2204e-16       1.7885
_SET1_   ENSG00000250603     5  127174178  127193496     28       4  128672        2.607   0.00048966    4.4409e-16        2.607
_SET1_   ENSG00000245937     5  127276118  127418864    268      24  128349     -0.76006      0.41099    2.2204e-16     -0.76006
_SET1_   ENSG00000064651     5  127419458  127525380    162      14  126198      -1.0305      0.57047    2.2204e-16      -1.0305
_SET1_   ENSG00000113396     5  127873706  128369335   1880      49  128837      -3.7236      0.92351    4.4409e-16      -3.7236
_SET1_   ENSG00000066583     5  128430444  128449721     61      11  124535     -0.99613      0.57541    2.2204e-16     -0.99613
_SET1_   ENSG00000186687     5  130506503  130541119     66       6  128572      -1.8103      0.88078    2.2204e-16      -1.8103
_SET1_   ENSG00000164398     5  131285666  131347936     95      13  126549     -0.21146      0.26344    2.2204e-16     -0.21146
_SET1_   ENSG00000072682     5  131527531  131631008    237      21  127873     -0.42677      0.28445    2.2204e-16     -0.42677
_SET1_   ENSG00000197208     5  131630136  131679899    122      10  127692     -0.70405      0.44919    2.2204e-16     -0.70405
_SET1_   ENSG00000197375     5  131705444  131731306     84       9  129434     -0.78329      0.49759    2.2204e-16     -0.78329
_SET1_   ENSG00000230612     5  132024373  132059417     74       5  127450       0.1982      0.17764    2.2204e-16       0.1982
_SET1_   ENSG00000131437     5  132028320  132073330     79       5  127692     0.028106      0.22833    2.2551e-16     0.028106
_SET1_   ENSG00000164402     5  132086509  132142933     85       8  127739       1.1234     0.032659    2.2204e-16       1.1234
_SET1_   ENSG00000053108     5  132532147  132948255   1118     113  127850     0.024203     0.059361    2.2551e-16     0.024203
_SET1_   ENSG00000006837     5  133622041  133706738    123       8  125623      -1.7724      0.85731    2.2204e-16      -1.7724
_SET1_   ENSG00000237190     5  133737778  133747589      7       3  130604      -1.0182      0.67671    2.2204e-16      -1.0182
_SET1_   ENSG00000164615     5  134074191  134087850     11       4  125803      0.39933      0.16029    2.2204e-16      0.39933
_SET1_   ENSG00000113621     5  134209493  134237215     25       8  119134     -0.73488      0.48673    2.2204e-16     -0.73488
_SET1_   ENSG00000120708     5  135364584  135399507     83       8  129026      -3.4966      0.99655    4.4409e-16      -3.4966
_SET1_   ENSG00000152377     5  136310987  136934068   1638      90  127053      0.30332    0.0097751    2.2204e-16      0.30332
_SET1_   ENSG00000146021     5  136953189  137071779    233      22  127522       1.1525     0.016339    2.2204e-16       1.1525
_SET1_   ENSG00000177733     5  137081340  137090065      8       4  121470       1.9158    0.0044945    2.2204e-16       1.9158
_SET1_   ENSG00000078795     5  137223657  137278436     85      14  126844        1.671    0.0063884    2.2204e-16        1.671
_SET1_   ENSG00000112981     5  137450861  137475132     39      10  126750      0.35255        0.129    2.2204e-16      0.35255
_SET1_   ENSG00000112983     5  137475455  137514675     43       9  128438      0.86991       0.0513    2.2204e-16      0.86991
_SET1_   ENSG00000158402     5  137620954  137674044    110      12  128010      0.85837       0.0454    2.2204e-16      0.85837
_SET1_   ENSG00000132563     5  137774706  137782658     22       5  127860       3.9496   1.3191e-06    4.4409e-16       3.9496
_SET1_   ENSG00000146006     5  138204612  138211057      7       2  130644       1.1348     0.043725    2.2204e-16       1.1348
_SET1_   ENSG00000170464     5  138744277  138780180     39       5  127068    -0.040012      0.24493    2.2204e-16    -0.040012
_SET1_   ENSG00000171604     5  139026884  139063467     59       9  123897       4.4859   6.0051e-08             0       4.4859
_SET1_   ENSG00000249526     5  139064230  139124595     96      14  126297        3.074    4.875e-05    4.4409e-16        3.074
_SET1_   ENSG00000146005     5  139175406  139224051     82       9  125043      0.66507     0.077177    2.2204e-16      0.66507
_SET1_   ENSG00000158458     5  139226364  139422884    351      31  128049       1.0747     0.018399    2.2204e-16       1.0747
_SET1_   ENSG00000120306     5  139554227  139661637    193      12  127176        1.241     0.015581    2.2204e-16        1.241
_SET1_   ENSG00000113070     5  139712428  139726216     31       8  127036     -0.28063      0.31023    2.2204e-16     -0.28063
_SET1_   ENSG00000253965     5  139728069  139737379      7       3  129059       2.6944    0.0003967    4.4409e-16       2.6944
_SET1_   ENSG00000113073     5  139739787  139754728     20       8  120581       3.2606   2.1781e-05    4.4409e-16       3.2606
_SET1_   ENSG00000213523     5  139916925  139937837     23       7  127913       2.6996   0.00026937    4.4409e-16       2.6996
_SET1_   ENSG00000170458     5  140011313  140013286      3       1  130644       2.0484    0.0047473    4.4409e-16       2.0484
_SET1_   ENSG00000131495     5  140018325  140027370     19       4  129758       3.9362   1.7498e-06    4.4409e-16       3.9362
_SET1_   ENSG00000113141     5  140026643  140042064     23       3  127043       4.0802   8.1899e-07             0       4.0802
_SET1_   ENSG00000170445     5  140053489  140071447     29       5  127585       3.9555    1.307e-06    4.4409e-16       3.9555
_SET1_   ENSG00000279726     5  140168042  140201778     77       6  127810       3.8737   1.4834e-06    4.4409e-16       3.8737
_SET1_   ENSG00000081818     5  140501381  140505205     10       3  130223       2.8175   0.00035462    4.4409e-16       2.8175
_SET1_   ENSG00000113209     5  140514800  140518207      7       4  120998       2.7419   0.00041712    4.4409e-16       2.7419
_SET1_   ENSG00000280029     5  140516265  140624948    307      20  125663       1.6781     0.003415    2.2204e-16       1.6781
_SET1_   ENSG00000113212     5  140552200  140555964     14       4  127901       2.1773    0.0019915    4.4409e-16       2.1773
_SET1_   ENSG00000272674     5  140560980  140565974     17       4  129576      0.97936      0.05129    2.2204e-16      0.97936
_SET1_   ENSG00000177839     5  140566701  140571114     20       4  126499       1.7407    0.0065964    2.2204e-16       1.7407
_SET1_   ENSG00000120324     5  140571926  140575215      6       3  120162       1.5526     0.011143    2.2204e-16       1.5526
_SET1_   ENSG00000120328     5  140588269  140592143     10       4  115186       1.1526     0.029746    2.2204e-16       1.1526
_SET1_   ENSG00000187372     5  140593491  140598551     11       5  122269      0.79772     0.064563    2.2204e-16      0.79772
_SET1_   ENSG00000120327     5  140602504  140607331     16       5  125458       1.1814     0.029797    2.2204e-16       1.1814
_SET1_   ENSG00000113248     5  140624917  140628933      7       4  123465       1.8894     0.004828    2.2204e-16       1.8894
_SET1_   ENSG00000156453     5  141232676  141258811     48      18  123027      0.55375     0.081801    2.2204e-16      0.55375
_SET1_   ENSG00000187678     5  141689992  141706020     26       8  127003       1.6421    0.0078825    2.2204e-16       1.6421
_SET1_   ENSG00000231185     5  141704858  142051566   1092     119  127169      0.23932     0.042789    2.2204e-16      0.23932
_SET1_   ENSG00000113578     5  141971743  142077635    343      49  127799     -0.62014      0.34409    2.2204e-16     -0.62014
_SET1_   ENSG00000236714     5  142125165  142140563     29       7  126485      0.80818     0.084674    2.2204e-16      0.80818
_SET1_   ENSG00000145817     5  143537723  143550278     41       7  129168      0.87437     0.053625    2.2204e-16      0.87437
_SET1_   ENSG00000183775     5  143550396  143865249    531      21  127614      0.30152     0.068428    2.2204e-16      0.30152
_SET1_   ENSG00000250842     5  144717495  144761233     57      12  124223      -0.1907      0.25515    2.2204e-16      -0.1907
_SET1_   ENSG00000113649     5  145826874  145891524    164      12  129834      0.66387     0.074017    2.2204e-16      0.66387
_SET1_   ENSG00000250407     5  145942789  145996567    102      15  128796       0.5103      0.10129    2.2204e-16       0.5103
_SET1_   ENSG00000113657     5  146770374  146889619    136      28  125255      0.10013      0.14975    2.2204e-16      0.10013
_SET1_   ENSG00000280780     5  146939557  147041572    205      16  127116      0.69027     0.061251    2.2204e-16      0.69027
_SET1_   ENSG00000176049     5  146965002  147162411    436      23  128457      0.32887     0.083409    2.2204e-16      0.32887
_SET1_   ENSG00000247199     5  147647870  147763346    162      11  126936      -1.0359       0.5768    2.2204e-16      -1.0359
_SET1_   ENSG00000169252     5  148204808  148208250     17       3  128232       -1.422      0.76482    2.2204e-16       -1.422
_SET1_   ENSG00000173210     5  148521046  148640105    289      19  127366      -2.0266      0.84327    4.4409e-16      -2.0266
_SET1_   ENSG00000253618     5  148727679  148737205     16       6  128051       1.3241     0.019617    2.2204e-16       1.3241
_SET1_   ENSG00000182578     5  149432854  149492935    177      32  128599     -0.86143       0.4707    2.2204e-16     -0.86143
_SET1_   ENSG00000070808     5  149599054  149669854    139      24  128145     -0.45837      0.32915    2.2204e-16     -0.45837
_SET1_   ENSG00000019582     5  149781200  149792492     21       7  130066      0.27581      0.19501    2.2204e-16      0.27581
_SET1_   ENSG00000070614     5  149865381  149937773    155      21  120655     -0.66594      0.39374    2.2204e-16     -0.66594
_SET1_   ENSG00000197043     5  150480273  150537443    211      38  129594     -0.26721      0.24832    2.2204e-16     -0.26721
_SET1_   ENSG00000249484     5  151998525  152603103   1482      45  128498       6.5431   7.7596e-18             0       6.5431
_SET1_   ENSG00000155511     5  152869175  153193429   1185      65  127462     0.015473     0.041888    2.2378e-16     0.015473
_SET1_   ENSG00000164576     5  153825517  153840614     26      13  126940     -0.61792       0.4333    2.2204e-16     -0.61792
_SET1_   ENSG00000155506     5  154092462  154197167    171      23  127271      0.83559     0.046776    2.2204e-16      0.83559
_SET1_   ENSG00000082516     5  154266976  154317769    119      14  125895       0.4781      0.10539    2.2204e-16       0.4781
_SET1_   ENSG00000170624     5  155297354  156194799   2484     101  125954       4.0997   7.1826e-11             0       4.0997
_SET1_   ENSG00000113249     5  156456424  156486130    116      17  119862     -0.72448      0.41686    2.2204e-16     -0.72448
_SET1_   ENSG00000135077     5  156512843  156569880    163      14  127585      -2.6703        0.966    4.4409e-16      -2.6703
_SET1_   ENSG00000055163     5  156693089  156822603    395      20  129813       1.2043     0.012043    2.2204e-16       1.2043
_SET1_   ENSG00000135074     5  156822542  157002783    602      31  129443      0.16699     0.081398    2.2204e-16      0.16699
_SET1_   ENSG00000155858     5  157170703  157187717     34       6  129760       -1.443      0.76493    2.2204e-16       -1.443
_SET1_   ENSG00000164330     5  158122924  158526769    750      54  126323     -0.45763      0.18301    2.2204e-16     -0.45763
_SET1_   ENSG00000164332     5  158690089  158713048     38       8  127656       1.4398     0.013291    2.2204e-16       1.4398
_SET1_   ENSG00000249738     5  158737753  159232543   1499     104  128567      -2.2977      0.66892    4.4409e-16      -2.2977
_SET1_   ENSG00000170214     5  159292087  159399551    301      35  129149      0.96207     0.027163    2.2204e-16      0.96207
_SET1_   ENSG00000135083     5  159676113  159772403    257      28  128469      -2.3427      0.91915    4.4409e-16      -2.3427
_SET1_   ENSG00000221886     5  159820155  159827104     11       4  125521     -0.18879      0.29008    2.2204e-16     -0.18879
_SET1_   ENSG00000145864     5  160715436  160976050    603      38  128733      -2.0046      0.79701    4.4409e-16      -2.0046
_SET1_   ENSG00000113327     5  161427063  161589983    292      44  128628       2.6301   0.00015209    4.4409e-16       2.6301
_SET1_   ENSG00000241956     5  163723702  164598649   2184      87  128721      -1.4432      0.18391    2.2204e-16      -1.4432
_SET1_   ENSG00000253693     5  164776036  165205694   1304     113  127403      -1.0972      0.27673    2.2204e-16      -1.0972
_SET1_   ENSG00000188573     5  167956121  167957639      7       3  127898      0.63648     0.099839    2.2204e-16      0.63648
_SET1_   ENSG00000184347     5  168088738  168728133   2248     177  128279     -0.71904     0.060457    2.2204e-16     -0.71904
_SET1_   ENSG00000134516     5  169064251  169510386   1390     116  127230      0.28487     0.020976    2.2204e-16      0.28487
_SET1_   ENSG00000043462     5  169673241  169725231    116      34  128497      -1.7197      0.79775    2.2204e-16      -1.7197
_SET1_   ENSG00000204764     5  170288874  170727019    791      18  128225     -0.18297      0.11643    2.2204e-16     -0.18297
_SET1_   ENSG00000174705     5  171752004  171881527    445      23  128891      -2.0976      0.83679    4.4409e-16      -2.0976
_SET1_   ENSG00000214357     5  172068269  172118543    139      22  127532       0.9102     0.037157    2.2204e-16       0.9102
_SET1_   ENSG00000253736     5  172189983  172204777     58      13  129977     -0.47764      0.39388    2.2204e-16     -0.47764
_SET1_   ENSG00000120129     5  172195093  172198198      7       2  130644      0.21756      0.26674    2.2204e-16      0.21756
_SET1_   ENSG00000253968     5  172841038  172878168    135      24  127866       1.1493     0.019861    2.2204e-16       1.1493
_SET1_   ENSG00000145919     5  173034517  173043663     30       6  130520        1.254     0.024784    2.2204e-16        1.254
_SET1_   ENSG00000145920     5  175223313  175311023    215      32  128475      0.55356     0.065439    2.2204e-16      0.55356
_SET1_   ENSG00000051596     5  175344876  175461683     25       9  127231       1.5597     0.010685    2.2204e-16       1.5597
_SET1_   ENSG00000182230     5  175487692  175543018     10       4  127713     -0.31727      0.35111    2.2204e-16     -0.31727
_SET1_   ENSG00000175416     5  175819456  175843570     51      13  130282   -0.0010281       0.2277    2.2421e-16   -0.0010281
_SET1_   ENSG00000113194     5  175874629  175937075    113      14  128027     0.044926      0.18557    2.2204e-16     0.044926
_SET1_   ENSG00000169258     5  176022803  176037134     20       8  129799     -0.50552      0.42632    2.2204e-16     -0.50552
_SET1_   ENSG00000074317     5  176047085  176057557     15       4  126058     -0.14018      0.27983    2.2204e-16     -0.14018
_SET1_   ENSG00000048140     5  176074388  176086055     38       6  117729      -1.8312      0.84871    2.2204e-16      -1.8312
_SET1_   ENSG00000169228     5  176728199  176730745      5       3  130421       1.0347     0.054338    2.2204e-16       1.0347
_SET1_   ENSG00000246334     5  176865504  176874700     13       3  128192      0.60763      0.09579    2.2204e-16      0.60763
_SET1_   ENSG00000131188     5  176873446  176883287     12       3  125005      0.22049      0.16825    2.2204e-16      0.22049
_SET1_   ENSG00000113758     5  176883609  176901402     37       7  122645     -0.29125      0.30046    2.2204e-16     -0.29125
_SET1_   ENSG00000146094     5  176928908  176938275     20       7  128905       1.6979    0.0080247    2.2204e-16       1.6979
_SET1_   ENSG00000183258     5  176938578  176944470      7       4  130024       2.7358   0.00032798    4.4409e-16       2.7358
_SET1_   ENSG00000050767     5  177664619  178017556   1344     117  127824      -2.7545      0.85318    4.4409e-16      -2.7545
_SET1_   ENSG00000178187     5  178368192  178393434     78      13  129601       -1.149      0.63846    2.2204e-16       -1.149
_SET1_   ENSG00000254035     5  178396391  178417117    115      13  129294      -2.0504        0.903    4.4409e-16      -2.0504
_SET1_   ENSG00000087116     5  178537852  178772431    872     126  129161       2.0761   0.00037898    4.4409e-16       2.0761
_SET1_   ENSG00000169045     5  179041179  179061785     52      10  129426        2.109    0.0019754    4.4409e-16        2.109
_SET1_   ENSG00000127022     5  179105629  179157926    131      17  128227       1.7219    0.0046082    2.2204e-16       1.7219
_SET1_   ENSG00000146090     5  179527791  179636153    435      66  127859     -0.43381       0.2529    2.2204e-16     -0.43381
_SET1_   ENSG00000131459     5  179727690  179780387    214      26  128232     -0.67468      0.39049    2.2204e-16     -0.67468
_SET1_   ENSG00000183718     5  180681417  180688140     17       7  128903     -0.79539      0.55726    2.2204e-16     -0.79539
_SET1_   ENSG00000271727     6     711533     750729    125      17  129454       1.0329     0.036347    2.2204e-16       1.0329
_SET1_   ENSG00000164385     6    2622147    2634837     43       9  129087      -1.2312      0.67587    2.2204e-16      -1.2312
_SET1_   ENSG00000170542     6    2887500    2903514     46      15  129447      -1.3666      0.71564    2.2204e-16      -1.3666
_SET1_   ENSG00000124588     6    2988221    3029103    283      24  127769       0.3389     0.093189    2.2204e-16       0.3389
_SET1_   ENSG00000168994     6    3722848    3752260     79      17  127434      0.32307      0.12117    2.2204e-16      0.32307
_SET1_   ENSG00000198721     6    4115923    4135831     59       8  129629       1.7945     0.005758    2.2204e-16       1.7945
_SET1_   ENSG00000233064     6    5851739    5870453     42       6  129018      -1.6753      0.84042    2.2204e-16      -1.6753
_SET1_   ENSG00000112799     6    6588341    6655216    300      43  128264     -0.42227      0.28481    2.2204e-16     -0.42227
_SET1_   ENSG00000124782     6    7107830    7252213    264      29  129225     -0.92748      0.48449    2.2204e-16     -0.92748
_SET1_   ENSG00000239264     6    7881750    7911047    104      14  126960      0.66078     0.066872    2.2204e-16      0.66078
_SET1_   ENSG00000111846     6   10492456   10629601    433      46  127519     -0.84815      0.39777    2.2204e-16     -0.84815
_SET1_   ENSG00000137210     6   10747992   10852986    201      29  126260     -0.23142      0.24242    2.2204e-16     -0.23142
_SET1_   ENSG00000145990     6   13358062   13487894    331      32  128410       1.7714    0.0024607    2.2204e-16       1.7714
_SET1_   ENSG00000112149     6   14117487   14137149     54      11  129497      -1.5274      0.76667    2.2204e-16      -1.5274
_SET1_   ENSG00000272341     6   16764577   16767114      2       1  130644      -1.3698      0.80201    2.2204e-16      -1.3698
_SET1_   ENSG00000112186     6   17393447   17558023    389      36  128616      -1.0165      0.46343    2.2204e-16      -1.0165
_SET1_   ENSG00000137414     6   17600586   17611950     19       4  126801     -0.50899       0.4339    2.2204e-16     -0.50899
_SET1_   ENSG00000124789     6   17615266   17707065    229      29  125131      0.40746     0.088486    2.2204e-16      0.40746
_SET1_   ENSG00000137393     6   18387581   18469105    423      28  126154    -0.030395      0.13744    2.2551e-16    -0.030395
_SET1_   ENSG00000228412     6   19325219   19839311   1668     110  128842      0.70634    0.0035337    2.2204e-16      0.70634
_SET1_   ENSG00000172201     6   19837617   19840915     11       5  130227       1.1089     0.039387    2.2204e-16       1.1089
_SET1_   ENSG00000260455     6   22135186   22147422     26       5  129830      0.67379     0.082413    2.2204e-16      0.67379
_SET1_   ENSG00000146038     6   24171984   24358280    696      41  126651      0.50294     0.036822    2.2204e-16      0.50294
_SET1_   ENSG00000124532     6   24403136   24426422    116      11  126373       1.1694     0.023305    2.2204e-16       1.1694
_SET1_   ENSG00000112293     6   24424793   24495433    466      31  126853       1.9524   0.00095931    2.2204e-16       1.9524
_SET1_   ENSG00000112294     6   24495080   24537435    167      24  126998       1.0037      0.02848    2.2204e-16       1.0037
_SET1_   ENSG00000112343     6   25963030   25991454     53      14  123113       6.7467   1.5654e-14             0       6.7467
_SET1_   ENSG00000187837     6   26056015   26056656      3       2  130644       2.8147    0.0003218    4.4409e-16       2.8147
_SET1_   ENSG00000180573     6   26124373   26139344     47       9  128442       5.1324   1.6317e-09             0       5.1324
_SET1_   ENSG00000158373     6   26158374   26171577     15       5  127376       6.1335   4.8455e-12             0       6.1335
_SET1_   ENSG00000273802     6   26215387   26216920      5       2  124837     -0.24172      0.38805    2.2204e-16     -0.24172
_SET1_   ENSG00000124575     6   26234496   26235161      2       1  130644     -0.40326      0.46955    2.2204e-16     -0.40326
_SET1_   ENSG00000181315     6   26634611   26659980     71       9  128593       5.3029        5e-10             0       5.3029
_SET1_   ENSG00000189134     6   28227098   28228736      6       3  130644       6.7029   2.5874e-13             0       6.7029
_SET1_   ENSG00000235109     6   28292470   28324048     99      14  129610       5.3659        5e-10             0       5.3659
_SET1_   ENSG00000187987     6   28399707   28411279     30       5  130013       6.8315   3.5305e-14             0       6.8315
_SET1_   ENSG00000232040     6   28538312   28583989    104      17  115638       5.2859        5e-10             0       5.2859
_SET1_   ENSG00000204681     6   29523406   29601753    276      26  127829       4.7255   7.9277e-09             0       4.7255
