r.name	seqnames	start	end	width	strand	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	exon_gencodeID	exon_libdID	Class	meanExprs	NumTx	gencodeTx	MGI_Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
e170314	chr2	178619988	178620112	125	-	125	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003801054.1	e170314	InGen	0.873531471767382	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.873716877468683	-3.38957141898265	-4.18243115359888	0.000102378317456242	0.0637157693339678	0.579077115552786
e170315	chr2	178619621	178619887	267	-	267	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003798985.1	e170315	InGen	1.06763924254557	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.919774168929507	-2.02653269463737	-4.53481671473173	3.08200702682743e-05	0.0408509146994543	2.07917994857883
e170316	chr2	178618584	178618853	270	-	270	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003800957.1	e170316	InGen	1.0029374023822	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.768517732337736	-2.09843252906327	-3.7837368039528	0.00037779306056096	0.0978119576471055	-0.022569432256085
e170323	chr2	178615641	178615788	148	-	148	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003792721.1	e170323	InGen	1.38061288316054	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.664433776301031	-2.45485019155176	-3.91263252471436	0.000249363922066895	0.0844356186257847	0.260921339090884
e170331	chr2	178612277	178612576	300	-	300	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003797971.1	e170331	InGen	1.01503665880775	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.848007359139571	-2.02820200323016	-4.07022462321808	0.000148736799317446	0.0721272040769022	0.801057345393734
e170339	chr2	178608606	178608908	303	-	303	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003799507.1	e170339	InGen	0.941309836880995	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.781283703649875	-2.06500158747822	-4.25730854620525	7.95967768247767e-05	0.0583802415158997	1.30028380107327
e170353	chr2	178600854	178601171	318	-	318	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003800132.1	e170353	InGen	0.907641580025371	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.838153293028011	-2.08355974714244	-3.88667643128822	0.00027126742480499	0.0880076435980157	0.272265962889119
e170362	chr2	178593961	178594242	282	-	282	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003795721.1	e170362	InGen	0.937930799706647	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.91852516954729	-2.23373360887138	-3.94998844186196	0.000220805475761338	0.0816682019308371	0.419059005453876
e170364	chr2	178593173	178593475	303	-	303	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003793588.1	e170364	InGen	1.06019943016182	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.916859221510787	-1.94054971284445	-4.4731081431264	3.81384565257536e-05	0.0445844808992048	1.93980490262642
e170365	chr2	178592775	178593083	309	-	309	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003795027.1	e170365	InGen	0.757014289011316	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.924294416344846	-2.40317135274421	-3.87289846898532	0.00028363477283736	0.0894955559780185	0.17452229004899
e170368	chr2	178591599	178591892	294	-	294	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003797763.1	e170368	InGen	0.848611821810652	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.873494858631491	-2.27504145992257	-4.25066568876997	8.14004636988396e-05	0.0585603342668605	1.21469851503116
e170373	chr2	178586505	178586807	303	-	303	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003798732.1	e170373	InGen	0.85011088616802	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.830029083697442	-2.23070805753177	-3.86105188315152	0.000294700540260142	0.091257804280206	0.16309261160997
e170375	chr2	178584669	178584968	300	-	300	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003795705.1	e170375	InGen	0.663778453832316	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.861141731617001	-2.55520688651606	-3.7936383534178	0.000366014348089015	0.0978096670666041	-0.0666171227509205
e170377	chr2	178583607	178583906	300	-	300	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003798758.1	e170377	InGen	0.506105610096051	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.892591122839311	-2.95726552935343	-4.1340657776063	0.000120327934607119	0.0670358204440131	0.65383388736872
e170378	chr2	178582940	178583227	288	-	288	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003799890.1	e170378	InGen	0.563284468602736	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.848220865132198	-2.87094976081461	-3.90842865732645	0.000252792025873803	0.084736599007258	0.13762960425044
e170383	chr2	178579939	178580229	291	-	291	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003798984.1	e170383	InGen	0.69543536515023	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.803308235784544	-2.49192718418477	-4.14090081296294	0.000117617892155452	0.0666628332934396	0.856668459035848
e170388	chr2	178577602	178577898	297	-	297	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003796912.1	e170388	InGen	0.904941842367512	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.821642411693443	-2.156483612061	-3.83427494057305	0.000321262827429949	0.0935835466667879	0.115696521650281
e170394	chr2	178557253	178557555	303	-	303	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003799307.1	e170394	InGen	0.633040798528072	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-1.08711089836563	-2.6818035867407	-5.3901678950985	1.45427277907217e-06	0.0225443895381818	4.24363042191047
e170395	chr2	178556848	178557144	297	-	297	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003794808.1	e170395	InGen	0.539843175356906	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.89223971825886	-2.93863142175363	-3.87093660086875	0.000285439301933984	0.089905815463394	0.0061709567453665
e170397	chr2	178554453	178554752	300	-	300	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003794463.1	e170397	InGen	0.5239243053785	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-1.09232193051204	-2.98294442236856	-4.73843338357551	1.51408036909538e-05	0.0390879414164104	2.25681674236449
e170399	chr2	178553502	178553807	306	-	306	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003794878.1	e170399	InGen	0.659025721274646	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.830451152328786	-2.54649663267776	-4.18095248962663	0.00010288645793094	0.0637157693339678	0.959876221956866
e170401	chr2	178550967	178551260	294	-	294	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003796475.1	e170401	InGen	0.577174193768219	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.849629020939708	-2.81548735885256	-3.95066314993057	0.000220319833938127	0.0816535435495511	0.275843004711369
e170405	chr2	178547003	178547305	303	-	303	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003798212.1	e170405	InGen	0.573765622431471	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-1.02433406602121	-2.80517090806402	-4.49717831004298	3.51018296030439e-05	0.0433731973202761	1.70702153132056
e170408	chr2	178545820	178546116	297	-	297	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003799442.1	e170408	InGen	0.710942416877518	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.895109535836864	-2.57662198119361	-3.77657219328285	0.000386541877306837	0.0982671798114321	-0.105662595200151
e170409	chr2	178545388	178545693	306	-	306	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003797422.1	e170409	InGen	0.646439615519838	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-1.04305173917204	-2.66998728636082	-4.47850662568858	3.74358868218224e-05	0.0441622142179881	1.72859062782494
e170412	chr2	178543069	178543662	594	-	594	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003794403.1	e170412	InGen	0.489994872071115	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.960306914461532	-2.05608089549827	-4.15900398618041	0.000110722526195434	0.0651588515083863	1.01527023394305
e170413	chr2	178542662	178542949	288	-	288	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003797970.1	e170413	InGen	0.547183013336449	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-1.03678687483905	-2.9656041190093	-4.4036565647294	4.8406267609515e-05	0.0488540073158445	1.34561969409294
e170414	chr2	178542264	178542563	300	-	300	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003795407.1	e170414	InGen	0.47329676305172	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.997309589458616	-3.15234052845646	-4.0056588743239	0.000184015865868793	0.0776459845864122	0.262162939458781
e170415	chr2	178541282	178541584	303	-	303	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003791834.1	e170415	InGen	0.608330418136123	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.989440065776312	-2.72158118247339	-4.48299863460779	3.68609148224773e-05	0.0440673301676682	1.69520600766482
e170417	chr2	178539382	178539966	585	-	585	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003796905.1	e170417	InGen	0.549807901689514	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.913663127332018	-1.92938780743042	-4.10163975094033	0.000134029748088127	0.0692571314310058	0.880456071690753
e170418	chr2	178538946	178539251	306	-	306	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003796466.1	e170418	InGen	0.676210084774273	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-1.21057103142386	-2.60403405523874	-4.73767604645158	1.51812036469106e-05	0.0390879414164104	2.43447522556261
e170420	chr2	178537342	178537917	576	-	576	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003793854.1	e170420	InGen	0.490655664493046	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.986483143327984	-2.11109228342385	-5.00688274753624	5.8342904964716e-06	0.0305914158311316	3.49317300809189
e170421	chr2	178536938	178537243	306	-	306	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003794849.1	e170421	InGen	0.472635402812187	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-1.06017166503161	-3.11810846716024	-4.41168510310701	4.70940310871931e-05	0.0482427181075509	1.39240324319674
e170422	chr2	178535982	178536575	594	-	594	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00003799908.1	e170422	InGen	0.401126608911769	7	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5;ENST00000342175.11;ENST00000359218.10;ENST00000615779.5	TTN	-0.929962361907377	-2.38934682015426	-4.3326304887753	6.16746102751591e-05	0.0523821562570937	1.44002690767058
e170428	chr2	178525989	178527307	1319	-	1319	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00001776354.1	e170428	InGen	0.375748797572884	4	ENST00000342992.10;ENST00000460472.6;ENST00000589042.5;ENST00000591111.5	TTN	-0.984292285572381	-1.3345432168777	-4.29108560814733	7.10091985281698e-05	0.0555196706574663	1.50882475400533
e171296	chr2	178702454	178702520	67	-	67	ENSG00000155657.25	ENSG00000155657	protein_coding	NA	7273	ENSE00001622125.1	e171296	InGen	2.18871294424942	1	ENST00000414766.5	TTN	-0.936595810259878	-3.09093583834583	-4.00022305867761	0.000187329719962206	0.0782112548624408	0.196849802819763
e172141	chr2	178833081	178834440	1360	-	1360	ENSG00000163492.14	ENSG00000163492	protein_coding	NA	285025	ENSE00001859116.1	e172141	InGen	0.291294267116881	1	ENST00000480419.1	CCDC141	-0.869483331479374	-1.61294338921718	-4.432497313398	4.38514961487904e-05	0.0472427436904014	1.89262143159666
e172144	chr2	178872133	178872312	180	-	180	ENSG00000163492.14	ENSG00000163492	protein_coding	NA	285025	ENSE00003787053.1	e172144	InGen	1.16123145908656	3	ENST00000343876.6;ENST00000443758.5;ENST00000446116.5	CCDC141	-0.724359650938068	-2.42721103595915	-3.81396030956396	0.000342934173640745	0.0954746490708676	-0.0216556900190037
e172147	chr2	178868026	178868205	180	-	180	ENSG00000163492.14	ENSG00000163492	protein_coding	NA	285025	ENSE00001700324.1	e172147	InGen	1.16888690867395	2	ENST00000343876.6;ENST00000443758.5	CCDC141	-0.70607985605874	-2.41478600182996	-4.11599244808019	0.000127788276789379	0.0680043434167954	0.820011741399719
e172148	chr2	178865767	178865916	150	-	150	ENSG00000163492.14	ENSG00000163492	protein_coding	NA	285025	ENSE00001804520.1	e172148	InGen	0.961865158458602	2	ENST00000343876.6;ENST00000443758.5	CCDC141	-0.959460861214256	-2.96134815871927	-5.16651971209152	3.28296362966316e-06	0.0285497727355219	3.34563616498551
e172150	chr2	178855347	178855541	195	-	195	ENSG00000163492.14	ENSG00000163492	protein_coding	NA	285025	ENSE00001716502.1	e172150	InGen	0.833496095609942	1	ENST00000343876.6	CCDC141	-0.804642735819992	-2.83827538167549	-4.13194567475785	0.000121180752066414	0.0670916502703369	0.697848549760467
e172159	chr2	178961230	178961483	254	-	254	ENSG00000163492.14	ENSG00000163492	protein_coding	NA	285025	ENSE00001579941.1	e172159	InGen	0.634839700205327	3	ENST00000443758.5;ENST00000446116.5;ENST00000409284.1	CCDC141	-1.11515528723464	-2.98512714928179	-5.18983924152312	3.01711290217296e-06	0.0283092527702571	3.43547861997529
e172160	chr2	178944535	178944651	117	-	117	ENSG00000163492.14	ENSG00000163492	protein_coding	NA	285025	ENSE00001577983.1	e172160	InGen	0.780537409302946	3	ENST00000443758.5;ENST00000446116.5;ENST00000409284.1	CCDC141	-1.20687659015935	-3.77114907701677	-5.63258369601829	5.95721086799918e-07	0.0222135607471102	3.66294217467658
e172161	chr2	178918713	178918907	195	-	195	ENSG00000163492.14	ENSG00000163492	protein_coding	NA	285025	ENSE00003678185.1	e172161	InGen	0.809770705096665	3	ENST00000443758.5;ENST00000409284.1;ENST00000498142.1	CCDC141	-1.00449250608835	-3.14898057534964	-4.36796317656478	5.46837998679327e-05	0.0501849323740538	1.13598309049285
e172162	chr2	178905329	178905501	173	-	173	ENSG00000163492.14	ENSG00000163492	protein_coding	NA	285025	ENSE00001580830.1	e172162	InGen	0.60475032475796	3	ENST00000443758.5;ENST00000446116.5;ENST00000409284.1	CCDC141	-0.861814975354874	-3.55794161693828	-4.01226767127251	0.000180063083587498	0.0767042920586887	0.000156297003450767
e172165	chr2	178884901	178885092	192	-	192	ENSG00000163492.14	ENSG00000163492	protein_coding	NA	285025	ENSE00001588127.1	e172165	InGen	0.500697319293961	3	ENST00000443758.5;ENST00000446116.5;ENST00000409284.1	CCDC141	-0.841535201204572	-3.69468443080075	-3.84586259193343	0.000309497175565774	0.0925765251241415	-0.431523202803005
e172196	chr2	178873021	178878143	5123	-	5123	ENSG00000163492.14	ENSG00000163492	protein_coding	NA	285025	ENSE00001578539.1	e172196	InGen	0.0424211969263781	1	ENST00000409284.1	CCDC141	-0.761936491156176	-2.35706346515679	-4.1910905924676	9.94509773520731e-05	0.0632225752959562	0.997093034960277
e181362	chr2	206443539	206444080	542	+	542	ENSG00000114948.12	ENSG00000114948	protein_coding	NA	8745	ENSE00001950784.1	e181362	InGen	0.803494852961411	1	ENST00000264377.7	ADAM23	0.428709820281821	-1.77012111751474	3.79409104467905	0.000365484348623185	0.0978096670666041	0.0664869377984605
e184776	chr2	217886534	217886646	113	-	113	ENSG00000079308.16	ENSG00000079308	protein_coding	NA	7145	ENSE00000785638.1	e184776	InGen	18.8714383538421	8	ENST00000171887.8;ENST00000611415.4;ENST00000615025.4;ENST00000419504.5;ENST00000430930.5;ENST00000446903.5;ENST00000413554.5;ENST00000310858.10	TNS1	0.295180755967755	0.948681673229504	3.83984233352144	0.000315557246815921	0.0926242385802873	0.106366171267809
e184789	chr2	217817690	217818759	1070	-	1070	ENSG00000079308.16	ENSG00000079308	protein_coding	NA	7145	ENSE00000796868.1	e184789	InGen	6.60130574089711	6	ENST00000171887.8;ENST00000446688.5;ENST00000611415.4;ENST00000615025.4;ENST00000419504.5;ENST00000430930.5	TNS1	0.310821350819554	2.63940944880851	3.87568971846522	0.000281086279013668	0.0893978753062952	0.105041252132795
e184793	chr2	217812368	217812445	78	-	78	ENSG00000079308.16	ENSG00000079308	protein_coding	NA	7145	ENSE00003676153.1	e184793	InGen	21.4741581119863	7	ENST00000171887.8;ENST00000446688.5;ENST00000611415.4;ENST00000615025.4;ENST00000490566.1;ENST00000419504.5;ENST00000430930.5	TNS1	0.311863131736188	0.568440323745404	3.79595308977695	0.000363312049999114	0.0977003051786204	0.00567943288412565
e184794	chr2	217810248	217810319	72	-	72	ENSG00000079308.16	ENSG00000079308	protein_coding	NA	7145	ENSE00003505979.1	e184794	InGen	18.2492595065669	7	ENST00000171887.8;ENST00000446688.5;ENST00000611415.4;ENST00000615025.4;ENST00000490566.1;ENST00000419504.5;ENST00000430930.5	TNS1	0.339834431431264	0.210912898047166	4.15636811421201	0.000111701589702637	0.0653328270826631	1.11041501768498
e184798	chr2	217799789	217804603	4815	-	4815	ENSG00000079308.16	ENSG00000079308	protein_coding	NA	7145	ENSE00001074888.5	e184798	InGen	7.43243758283693	1	ENST00000171887.8	TNS1	0.329542979819963	4.98686858845236	4.10833084861674	0.000131084188782954	0.0686315235103704	0.724360769870438
e184813	chr2	217802789	217804603	1815	-	1815	ENSG00000079308.16	ENSG00000079308	protein_coding	NA	7145	ENSE00001806761.1	e184813	InGen	8.67241325484875	1	ENST00000446688.5	TNS1	0.315955582920221	3.79216855427502	4.07870861374575	0.000144618026173545	0.0715167229295108	0.674800324425729
e184845	chr2	217803446	217804603	1158	-	1158	ENSG00000079308.16	ENSG00000079308	protein_coding	NA	7145	ENSE00003717281.1	e184845	InGen	9.23622549220185	2	ENST00000611415.4;ENST00000615025.4	TNS1	0.311946016880078	3.24648630219923	4.17422439479143	0.000105229575991007	0.0639175559107216	0.997482428729827
e184884	chr2	217803798	217804603	806	-	806	ENSG00000079308.16	ENSG00000079308	protein_coding	NA	7145	ENSE00001852205.1	e184884	InGen	9.95950788124403	1	ENST00000490566.1	TNS1	0.343278807593105	2.83192169200446	4.63097611964373	2.20638896708519e-05	0.0390879414164104	2.49267773642571
e184915	chr2	217803866	217804603	738	-	738	ENSG00000079308.16	ENSG00000079308	protein_coding	NA	7145	ENSE00001734230.1	e184915	InGen	9.88017071375523	2	ENST00000419504.5;ENST00000430930.5	TNS1	0.342560780662887	2.69033805348992	4.56694568424064	2.75717232205074e-05	0.0393227916570876	2.28723520956455
e184946	chr2	217810248	217810304	57	-	57	ENSG00000079308.16	ENSG00000079308	protein_coding	NA	7145	ENSE00001954537.1	e184946	InGen	19.3282581134156	1	ENST00000480416.1	TNS1	0.363797288761862	-0.0388518521037873	4.23060610438502	8.70910664353695e-05	0.0599465631998668	1.34997335443889
e185333	chr2	218344455	218344570	116	+	116	ENSG00000127838.13	ENSG00000127838	protein_coding	NA	25953	ENSE00001423101.1	e185333	InGen	10.1865881712078	3	ENST00000273077.8;ENST00000258362.7;ENST00000436005.2	PNKD	0.420336167570313	-0.0098572480594715	4.23499673998717	8.58134340204464e-05	0.0597044242018673	1.3624277751452
e185334	chr2	218344808	218346793	1986	+	1986	ENSG00000127838.13	ENSG00000127838	protein_coding	NA	25953	ENSE00001929404.1	e185334	InGen	3.64367845929507	1	ENST00000273077.8	PNKD	0.338000349767638	2.67688931880291	3.84245178969152	0.000312916660749076	0.0926242385802873	0.00157018852512181
e185349	chr2	218344808	218346791	1984	+	1984	ENSG00000127838.13	ENSG00000127838	protein_coding	NA	25953	ENSE00001841828.1	e185349	InGen	3.6473026152957	1	ENST00000258362.7	PNKD	0.337933698170538	2.67687227775497	3.84161199443147	0.000313764148297397	0.0926242385802873	-0.000956722960909318
e186087	chr2	218636919	218637181	263	+	263	ENSG00000115556.13	ENSG00000115556	protein_coding	NA	84812	ENSE00001768104.1	e186087	InGen	0.817374099355504	1	ENST00000417849.5	PLCD4	0.585120559769512	-2.35273175265502	4.6849697906756	1.82676503235024e-05	0.0390879414164104	2.38497028029062
e186132	chr2	218636860	218637173	314	+	314	ENSG00000115556.13	ENSG00000115556	protein_coding	NA	84812	ENSE00001619242.1	e186132	InGen	0.824199330801049	1	ENST00000457773.1	PLCD4	0.556087028833054	-2.10474871816473	4.61432567441824	2.3382870386813e-05	0.0390879414164104	2.3009770163543
e188833	chr2	219568055	219568324	270	-	270	ENSG00000124006.14	ENSG00000124006	protein_coding	NA	23363	ENSE00003603306.1	e188833	InGen	6.00960389196939	6	ENST00000465149.1;ENST00000404537.5;ENST00000373876.5;ENST00000603926.5;ENST00000373873.8;ENST00000289656.3	OBSL1	-0.249870298250242	0.609366255640232	-4.71525170493441	1.64264080322436e-05	0.0390879414164104	2.86730001709185
e188834	chr2	219567718	219567969	252	-	252	ENSG00000124006.14	ENSG00000124006	protein_coding	NA	23363	ENSE00003553926.1	e188834	InGen	9.48664566598401	6	ENST00000465149.1;ENST00000404537.5;ENST00000373876.5;ENST00000603926.5;ENST00000373873.8;ENST00000289656.3	OBSL1	-0.190423062477	1.20286909762786	-3.76940814407426	0.000395484180800941	0.098470589849564	-0.118848341064638
e189562	chr2	223758482	223758750	269	-	269	ENSG00000152056.16	ENSG00000152056	protein_coding	NA	130340	ENSE00001525839.2	e189562	InGen	0.7900475795594	1	ENST00000396654.6	AP1S3	0.569823596769043	-2.53733757632989	4.18814022057721	0.000100439127474971	0.0632225752959562	0.968970765833899
e190217	chr2	227329606	227329659	54	+	54	ENSG00000168958.19	ENSG00000168958	protein_coding	NA	56947	ENSE00001760859.1	e190217	InGen	2.08506103379316	1	ENST00000423098.5	MFF	0.695744072811719	-3.29965662133877	3.80782436761768	0.000349751421710715	0.0963307538872611	-0.335267781936682
e190299	chr2	227329606	227329697	92	+	92	ENSG00000168958.19	ENSG00000168958	protein_coding	NA	56947	ENSE00002163606.1	e190299	InGen	1.99628602331248	1	ENST00000525195.5	MFF	0.619895917059209	-2.60091810085143	3.8103759544962	0.000346900859058818	0.0959561685782944	-0.0497035507942494
e193273	chr2	232875610	232875805	196	+	196	ENSG00000182600.9	ENSG00000182600	protein_coding	NA	389084	ENSE00001912777.1	e193273	InGen	1.03040385831854	1	ENST00000476690.1	C2orf82	-0.747500161341373	-2.54962812365491	-4.09376800585589	0.000137577051007256	0.069611868284405	0.720625192624784
e194743	chr2	236165236	236166437	1202	-	1202	ENSG00000168505.6	ENSG00000168505	protein_coding	NA	2637	ENSE00001958948.1	e194743	InGen	1.90332742341847	1	ENST00000306318.4	GBX2	-0.804909016094654	0.571662416335598	-3.85439612390187	0.000301098545466591	0.0912896993079191	0.181679363118596
e194746	chr2	236165729	236166437	709	-	709	ENSG00000168505.6	ENSG00000168505	protein_coding	NA	2637	ENSE00002336136.1	e194746	InGen	1.86824444501282	1	ENST00000551105.1	GBX2	-0.788074839440877	-0.243178830189799	-4.04061705537364	0.000164017505165008	0.0744606871267231	0.783018711233695
e194748	chr2	236165734	236166437	704	-	704	ENSG00000168505.6	ENSG00000168505	protein_coding	NA	2637	ENSE00002048636.1	e194748	InGen	1.87318556472672	1	ENST00000465889.1	GBX2	-0.788617842814434	-0.249997827912304	-4.0392144076452	0.000164777835565767	0.0744606871267231	0.779057465555883
e194754	chr2	236213663	236214225	563	+	563	ENSG00000233611.3	ENSG00000233611	antisense	NA	NA	ENSE00001844910.1	e194754	InGen	0.181424793625318	1	ENST00000483218.1	AC079135.1	-0.919903852363902	-3.69139917839248	-4.29045441802754	7.11610979959672e-05	0.0555196706574663	0.551182613818212
e197044	chr2	240598024	240598087	64	+	64	ENSG00000142330.19	ENSG00000142330	protein_coding	NA	11132	ENSE00001788304.1	e197044	InGen	5.4578127113615	1	ENST00000426297.1	CAPN10	0.299586542140632	-1.58274916317967	3.83235852623452	0.00032324964474011	0.093702976286249	0.178076254839741
